Rainfall - (MM), Year, Statistics, Country, ISO3
0.00289, 1994, Jan Average, Gambia, The, GMB
0.01503, 1994, Feb Average, Gambia, The, GMB
0.02513, 1994, Mar Average, Gambia, The, GMB
0.11877, 1994, Apr Average, Gambia, The, GMB
6.1493, 1994, May Average, Gambia, The, GMB
74.1491, 1994, Jun Average, Gambia, The, GMB
251.221, 1994, Jul Average, Gambia, The, GMB
374.986, 1994, Aug Average, Gambia, The, GMB
260.746, 1994, Sep Average, Gambia, The, GMB
80.6589, 1994, Oct Average, Gambia, The, GMB
16.5069, 1994, Nov Average, Gambia, The, GMB
0.01641, 1994, Dec Average, Gambia, The, GMB
0.00289, 1995, Jan Average, Gambia, The, GMB
0.05785, 1995, Feb Average, Gambia, The, GMB
0.00096, 1995, Mar Average, Gambia, The, GMB
0.03294, 1995, Apr Average, Gambia, The, GMB
7.20362, 1995, May Average, Gambia, The, GMB
90.5613, 1995, Jun Average, Gambia, The, GMB
196.573, 1995, Jul Average, Gambia, The, GMB
340.816, 1995, Aug Average, Gambia, The, GMB
210.977, 1995, Sep Average, Gambia, The, GMB
92.5211, 1995, Oct Average, Gambia, The, GMB
0.92731, 1995, Nov Average, Gambia, The, GMB
1.67615, 1995, Dec Average, Gambia, The, GMB
0, 1996, Jan Average, Gambia, The, GMB
0.01503, 1996, Feb Average, Gambia, The, GMB
0.06652, 1996, Mar Average, Gambia, The, GMB
0.00191, 1996, Apr Average, Gambia, The, GMB
6.96167, 1996, May Average, Gambia, The, GMB
48.8976, 1996, Jun Average, Gambia, The, GMB
241.405, 1996, Jul Average, Gambia, The, GMB
298.971, 1996, Aug Average, Gambia, The, GMB
180.345, 1996, Sep Average, Gambia, The, GMB
71.0563, 1996, Oct Average, Gambia, The, GMB
10.0683, 1996, Nov Average, Gambia, The, GMB
0.2221, 1996, Dec Average, Gambia, The, GMB
0.03593, 1997, Jan Average, Gambia, The, GMB
0, 1997, Feb Average, Gambia, The, GMB
0, 1997, Mar Average, Gambia, The, GMB
0.06311, 1997, Apr Average, Gambia, The, GMB
31.7675, 1997, May Average, Gambia, The, GMB
156.227, 1997, Jun Average, Gambia, The, GMB
122.985, 1997, Jul Average, Gambia, The, GMB
310.563, 1997, Aug Average, Gambia, The, GMB
215.63, 1997, Sep Average, Gambia, The, GMB
55.8995, 1997, Oct Average, Gambia, The, GMB
0.77005, 1997, Nov Average, Gambia, The, GMB
0, 1997, Dec Average, Gambia, The, GMB
0, 1998, Jan Average, Gambia, The, GMB
9.0E-5, 1998, Feb Average, Gambia, The, GMB
0, 1998, Mar Average, Gambia, The, GMB
0.00912, 1998, Apr Average, Gambia, The, GMB
1.40775, 1998, May Average, Gambia, The, GMB
52.6423, 1998, Jun Average, Gambia, The, GMB
189.462, 1998, Jul Average, Gambia, The, GMB
313.68, 1998, Aug Average, Gambia, The, GMB
283.41, 1998, Sep Average, Gambia, The, GMB
41.3623, 1998, Oct Average, Gambia, The, GMB
0, 1998, Nov Average, Gambia, The, GMB
0, 1998, Dec Average, Gambia, The, GMB
0.00918, 1999, Jan Average, Gambia, The, GMB
0.07085, 1999, Feb Average, Gambia, The, GMB
0, 1999, Mar Average, Gambia, The, GMB
0.42868, 1999, Apr Average, Gambia, The, GMB
12.0783, 1999, May Average, Gambia, The, GMB
80.8587, 1999, Jun Average, Gambia, The, GMB
240.283, 1999, Jul Average, Gambia, The, GMB
455.8, 1999, Aug Average, Gambia, The, GMB
242.718, 1999, Sep Average, Gambia, The, GMB
204.655, 1999, Oct Average, Gambia, The, GMB
2.83296, 1999, Nov Average, Gambia, The, GMB
0.09545, 1999, Dec Average, Gambia, The, GMB
0.02214, 2000, Jan Average, Gambia, The, GMB
0.00162, 2000, Feb Average, Gambia, The, GMB
0, 2000, Mar Average, Gambia, The, GMB
0.06117, 2000, Apr Average, Gambia, The, GMB
0.89701, 2000, May Average, Gambia, The, GMB
73.719, 2000, Jun Average, Gambia, The, GMB
243.619, 2000, Jul Average, Gambia, The, GMB
290.133, 2000, Aug Average, Gambia, The, GMB
229.593, 2000, Sep Average, Gambia, The, GMB
147.731, 2000, Oct Average, Gambia, The, GMB
3.46519, 2000, Nov Average, Gambia, The, GMB
0, 2000, Dec Average, Gambia, The, GMB
0, 2001, Jan Average, Gambia, The, GMB
0, 2001, Feb Average, Gambia, The, GMB
0, 2001, Mar Average, Gambia, The, GMB
0.04517, 2001, Apr Average, Gambia, The, GMB
0.15873, 2001, May Average, Gambia, The, GMB
141.67, 2001, Jun Average, Gambia, The, GMB
233.295, 2001, Jul Average, Gambia, The, GMB
220.477, 2001, Aug Average, Gambia, The, GMB
222.204, 2001, Sep Average, Gambia, The, GMB
45.6538, 2001, Oct Average, Gambia, The, GMB
33.8013, 2001, Nov Average, Gambia, The, GMB
0, 2001, Dec Average, Gambia, The, GMB
0.11756, 2002, Jan Average, Gambia, The, GMB
0, 2002, Feb Average, Gambia, The, GMB
0, 2002, Mar Average, Gambia, The, GMB
0.07421, 2002, Apr Average, Gambia, The, GMB
5.59069, 2002, May Average, Gambia, The, GMB
73.025, 2002, Jun Average, Gambia, The, GMB
78.6654, 2002, Jul Average, Gambia, The, GMB
228.43, 2002, Aug Average, Gambia, The, GMB
198.918, 2002, Sep Average, Gambia, The, GMB
93.9009, 2002, Oct Average, Gambia, The, GMB
0, 2002, Nov Average, Gambia, The, GMB
0.30411, 2002, Dec Average, Gambia, The, GMB
0, 2003, Jan Average, Gambia, The, GMB
0.4497, 2003, Feb Average, Gambia, The, GMB
0, 2003, Mar Average, Gambia, The, GMB
0.31245, 2003, Apr Average, Gambia, The, GMB
0.59882, 2003, May Average, Gambia, The, GMB
117.099, 2003, Jun Average, Gambia, The, GMB
235.627, 2003, Jul Average, Gambia, The, GMB
368.062, 2003, Aug Average, Gambia, The, GMB
278.265, 2003, Sep Average, Gambia, The, GMB
86.8288, 2003, Oct Average, Gambia, The, GMB
2.03429, 2003, Nov Average, Gambia, The, GMB
0, 2003, Dec Average, Gambia, The, GMB
0.08982, 2004, Jan Average, Gambia, The, GMB
0.24236, 2004, Feb Average, Gambia, The, GMB
0, 2004, Mar Average, Gambia, The, GMB
0.02102, 2004, Apr Average, Gambia, The, GMB
20.9179, 2004, May Average, Gambia, The, GMB
115.021, 2004, Jun Average, Gambia, The, GMB
242.256, 2004, Jul Average, Gambia, The, GMB
283.924, 2004, Aug Average, Gambia, The, GMB
188.549, 2004, Sep Average, Gambia, The, GMB
13.6571, 2004, Oct Average, Gambia, The, GMB
2.09485, 2004, Nov Average, Gambia, The, GMB
0, 2004, Dec Average, Gambia, The, GMB
0, 2005, Jan Average, Gambia, The, GMB
0.61848, 2005, Feb Average, Gambia, The, GMB
0.08038, 2005, Mar Average, Gambia, The, GMB
0, 2005, Apr Average, Gambia, The, GMB
31.7224, 2005, May Average, Gambia, The, GMB
112.284, 2005, Jun Average, Gambia, The, GMB
314.656, 2005, Jul Average, Gambia, The, GMB
329.172, 2005, Aug Average, Gambia, The, GMB
297.055, 2005, Sep Average, Gambia, The, GMB
101.025, 2005, Oct Average, Gambia, The, GMB
0.54673, 2005, Nov Average, Gambia, The, GMB
0, 2005, Dec Average, Gambia, The, GMB
0, 2006, Jan Average, Gambia, The, GMB
0.02077, 2006, Feb Average, Gambia, The, GMB
0, 2006, Mar Average, Gambia, The, GMB
0, 2006, Apr Average, Gambia, The, GMB
3.47384, 2006, May Average, Gambia, The, GMB
121.047, 2006, Jun Average, Gambia, The, GMB
151.929, 2006, Jul Average, Gambia, The, GMB
379.628, 2006, Aug Average, Gambia, The, GMB
274.488, 2006, Sep Average, Gambia, The, GMB
100.205, 2006, Oct Average, Gambia, The, GMB
0, 2006, Nov Average, Gambia, The, GMB
0, 2006, Dec Average, Gambia, The, GMB
0, 2007, Jan Average, Gambia, The, GMB
0, 2007, Feb Average, Gambia, The, GMB
0, 2007, Mar Average, Gambia, The, GMB
0, 2007, Apr Average, Gambia, The, GMB
14.9001, 2007, May Average, Gambia, The, GMB
47.2019, 2007, Jun Average, Gambia, The, GMB
197.242, 2007, Jul Average, Gambia, The, GMB
275.847, 2007, Aug Average, Gambia, The, GMB
296.508, 2007, Sep Average, Gambia, The, GMB
59.9995, 2007, Oct Average, Gambia, The, GMB
12.0698, 2007, Nov Average, Gambia, The, GMB
0, 2007, Dec Average, Gambia, The, GMB
0, 2008, Jan Average, Gambia, The, GMB
0.60356, 2008, Feb Average, Gambia, The, GMB
0, 2008, Mar Average, Gambia, The, GMB
0, 2008, Apr Average, Gambia, The, GMB
6.56239, 2008, May Average, Gambia, The, GMB
156.505, 2008, Jun Average, Gambia, The, GMB
300.867, 2008, Jul Average, Gambia, The, GMB
359.189, 2008, Aug Average, Gambia, The, GMB
255.494, 2008, Sep Average, Gambia, The, GMB
89.4403, 2008, Oct Average, Gambia, The, GMB
0, 2008, Nov Average, Gambia, The, GMB
0, 2008, Dec Average, Gambia, The, GMB
0, 2009, Jan Average, Gambia, The, GMB
0, 2009, Feb Average, Gambia, The, GMB
0.01677, 2009, Mar Average, Gambia, The, GMB
0, 2009, Apr Average, Gambia, The, GMB
8.51253, 2009, May Average, Gambia, The, GMB
66.6138, 2009, Jun Average, Gambia, The, GMB
299.098, 2009, Jul Average, Gambia, The, GMB
390.64, 2009, Aug Average, Gambia, The, GMB
272.215, 2009, Sep Average, Gambia, The, GMB
46.9528, 2009, Oct Average, Gambia, The, GMB
0.02621, 2009, Nov Average, Gambia, The, GMB
0.0156, 2009, Dec Average, Gambia, The, GMB
0, 2010, Jan Average, Gambia, The, GMB
0, 2010, Feb Average, Gambia, The, GMB
0, 2010, Mar Average, Gambia, The, GMB
0.46467, 2010, Apr Average, Gambia, The, GMB
4.56104, 2010, May Average, Gambia, The, GMB
105.763, 2010, Jun Average, Gambia, The, GMB
272.59, 2010, Jul Average, Gambia, The, GMB
330.423, 2010, Aug Average, Gambia, The, GMB
410.748, 2010, Sep Average, Gambia, The, GMB
59.071, 2010, Oct Average, Gambia, The, GMB
3.86653, 2010, Nov Average, Gambia, The, GMB
0, 2010, Dec Average, Gambia, The, GMB
0, 2011, Jan Average, Gambia, The, GMB
0, 2011, Feb Average, Gambia, The, GMB
0, 2011, Mar Average, Gambia, The, GMB
0.00025, 2011, Apr Average, Gambia, The, GMB
8.06507, 2011, May Average, Gambia, The, GMB
73.6311, 2011, Jun Average, Gambia, The, GMB
159.981, 2011, Jul Average, Gambia, The, GMB
366.896, 2011, Aug Average, Gambia, The, GMB
210.035, 2011, Sep Average, Gambia, The, GMB
71.3388, 2011, Oct Average, Gambia, The, GMB
0, 2011, Nov Average, Gambia, The, GMB
0.00272, 2011, Dec Average, Gambia, The, GMB
0, 2012, Jan Average, Gambia, The, GMB
0, 2012, Feb Average, Gambia, The, GMB
0, 2012, Mar Average, Gambia, The, GMB
0.64372, 2012, Apr Average, Gambia, The, GMB
29.0286, 2012, May Average, Gambia, The, GMB
104.24, 2012, Jun Average, Gambia, The, GMB
209.393, 2012, Jul Average, Gambia, The, GMB
347.489, 2012, Aug Average, Gambia, The, GMB
346.083, 2012, Sep Average, Gambia, The, GMB
86.2949, 2012, Oct Average, Gambia, The, GMB
0, 2012, Nov Average, Gambia, The, GMB
0.00604, 2012, Dec Average, Gambia, The, GMB
0, 2013, Jan Average, Gambia, The, GMB
0, 2013, Feb Average, Gambia, The, GMB
0, 2013, Mar Average, Gambia, The, GMB
0.19873, 2013, Apr Average, Gambia, The, GMB
15.1671, 2013, May Average, Gambia, The, GMB
86.2116, 2013, Jun Average, Gambia, The, GMB
181.828, 2013, Jul Average, Gambia, The, GMB
389.214, 2013, Aug Average, Gambia, The, GMB
285.55, 2013, Sep Average, Gambia, The, GMB
98.8116, 2013, Oct Average, Gambia, The, GMB
5.37615, 2013, Nov Average, Gambia, The, GMB
0.01173, 2013, Dec Average, Gambia, The, GMB
0.01525, 2014, Jan Average, Gambia, The, GMB
0.08506, 2014, Feb Average, Gambia, The, GMB
0, 2014, Mar Average, Gambia, The, GMB
0, 2014, Apr Average, Gambia, The, GMB
38.6837, 2014, May Average, Gambia, The, GMB
38.8571, 2014, Jun Average, Gambia, The, GMB
172.952, 2014, Jul Average, Gambia, The, GMB
329.896, 2014, Aug Average, Gambia, The, GMB
234.997, 2014, Sep Average, Gambia, The, GMB
120.505, 2014, Oct Average, Gambia, The, GMB
0.0426, 2014, Nov Average, Gambia, The, GMB
0, 2014, Dec Average, Gambia, The, GMB
0, 2015, Jan Average, Gambia, The, GMB
0.05051, 2015, Feb Average, Gambia, The, GMB
0.03377, 2015, Mar Average, Gambia, The, GMB
0.12319, 2015, Apr Average, Gambia, The, GMB
1.3121, 2015, May Average, Gambia, The, GMB
48.2768, 2015, Jun Average, Gambia, The, GMB
165.526, 2015, Jul Average, Gambia, The, GMB
440.016, 2015, Aug Average, Gambia, The, GMB
221.788, 2015, Sep Average, Gambia, The, GMB
154.853, 2015, Oct Average, Gambia, The, GMB
1.13946, 2015, Nov Average, Gambia, The, GMB
0.3147, 2015, Dec Average, Gambia, The, GMB
0, 2016, Jan Average, Gambia, The, GMB
0.15968, 2016, Feb Average, Gambia, The, GMB
0, 2016, Mar Average, Gambia, The, GMB
0.10754, 2016, Apr Average, Gambia, The, GMB
10.8883, 2016, May Average, Gambia, The, GMB
36.0758, 2016, Jun Average, Gambia, The, GMB
306.235, 2016, Jul Average, Gambia, The, GMB
306.786, 2016, Aug Average, Gambia, The, GMB
354.773, 2016, Sep Average, Gambia, The, GMB
22.9583, 2016, Oct Average, Gambia, The, GMB
0.45825, 2016, Nov Average, Gambia, The, GMB
0, 2016, Dec Average, Gambia, The, GMB
