Temperature - (Celsius), Year, Statistics, Country, ISO3
29.1285, 1991, Apr Average, Gambia, The, GMB
29.1439, 1991, May Average, Gambia, The, GMB
29.7614, 1991, Jun Average, Gambia, The, GMB
28.2848, 1991, Jul Average, Gambia, The, GMB
27.5726, 1991, Aug Average, Gambia, The, GMB
27.2677, 1991, Sep Average, Gambia, The, GMB
27.9322, 1991, Oct Average, Gambia, The, GMB
27.7181, 1991, Nov Average, Gambia, The, GMB
26.2409, 1991, Dec Average, Gambia, The, GMB
25.1265, 1992, Jan Average, Gambia, The, GMB
26.3667, 1992, Feb Average, Gambia, The, GMB
28.4317, 1992, Mar Average, Gambia, The, GMB
29.3857, 1992, Apr Average, Gambia, The, GMB
29.7017, 1992, May Average, Gambia, The, GMB
29.5077, 1992, Jun Average, Gambia, The, GMB
27.541, 1992, Jul Average, Gambia, The, GMB
27.5022, 1992, Aug Average, Gambia, The, GMB
27.2472, 1992, Sep Average, Gambia, The, GMB
28.2214, 1992, Oct Average, Gambia, The, GMB
26.9469, 1992, Nov Average, Gambia, The, GMB
25.2216, 1992, Dec Average, Gambia, The, GMB
24.9821, 1993, Jan Average, Gambia, The, GMB
26.6408, 1993, Feb Average, Gambia, The, GMB
28.2565, 1993, Mar Average, Gambia, The, GMB
29.5703, 1993, Apr Average, Gambia, The, GMB
30.9609, 1993, May Average, Gambia, The, GMB
29.7285, 1993, Jun Average, Gambia, The, GMB
27.9811, 1993, Jul Average, Gambia, The, GMB
27.2815, 1993, Aug Average, Gambia, The, GMB
27.2288, 1993, Sep Average, Gambia, The, GMB
28.2795, 1993, Oct Average, Gambia, The, GMB
26.7802, 1993, Nov Average, Gambia, The, GMB
24.4433, 1993, Dec Average, Gambia, The, GMB
23.3259, 1994, Jan Average, Gambia, The, GMB
26.7536, 1994, Feb Average, Gambia, The, GMB
28.7265, 1994, Mar Average, Gambia, The, GMB
29.7577, 1994, Apr Average, Gambia, The, GMB
29.809, 1994, May Average, Gambia, The, GMB
29.0909, 1994, Jun Average, Gambia, The, GMB
27.7521, 1994, Jul Average, Gambia, The, GMB
26.5576, 1994, Aug Average, Gambia, The, GMB
27.0196, 1994, Sep Average, Gambia, The, GMB
27.7066, 1994, Oct Average, Gambia, The, GMB
27.0961, 1994, Nov Average, Gambia, The, GMB
24.7525, 1994, Dec Average, Gambia, The, GMB
24.1332, 1995, Jan Average, Gambia, The, GMB
27.0723, 1995, Feb Average, Gambia, The, GMB
27.7798, 1995, Mar Average, Gambia, The, GMB
29.0472, 1995, Apr Average, Gambia, The, GMB
30.0757, 1995, May Average, Gambia, The, GMB
29.8251, 1995, Jun Average, Gambia, The, GMB
28.3625, 1995, Jul Average, Gambia, The, GMB
27.208, 1995, Aug Average, Gambia, The, GMB
27.3551, 1995, Sep Average, Gambia, The, GMB
28.5573, 1995, Oct Average, Gambia, The, GMB
27.6001, 1995, Nov Average, Gambia, The, GMB
25.0604, 1995, Dec Average, Gambia, The, GMB
25.7233, 1996, Jan Average, Gambia, The, GMB
27.8106, 1996, Feb Average, Gambia, The, GMB
28.1039, 1996, Mar Average, Gambia, The, GMB
29.5001, 1996, Apr Average, Gambia, The, GMB
30.0264, 1996, May Average, Gambia, The, GMB
29.9277, 1996, Jun Average, Gambia, The, GMB
28.2522, 1996, Jul Average, Gambia, The, GMB
27.5072, 1996, Aug Average, Gambia, The, GMB
27.7095, 1996, Sep Average, Gambia, The, GMB
28.4888, 1996, Oct Average, Gambia, The, GMB
27.4271, 1996, Nov Average, Gambia, The, GMB
25.394, 1996, Dec Average, Gambia, The, GMB
25.9779, 1997, Jan Average, Gambia, The, GMB
28.393, 1997, Feb Average, Gambia, The, GMB
28.3528, 1997, Mar Average, Gambia, The, GMB
29.2063, 1997, Apr Average, Gambia, The, GMB
30.4854, 1997, May Average, Gambia, The, GMB
29.1534, 1997, Jun Average, Gambia, The, GMB
28.531, 1997, Jul Average, Gambia, The, GMB
27.6556, 1997, Aug Average, Gambia, The, GMB
27.5412, 1997, Sep Average, Gambia, The, GMB
28.6964, 1997, Oct Average, Gambia, The, GMB
28.3792, 1997, Nov Average, Gambia, The, GMB
24.9334, 1997, Dec Average, Gambia, The, GMB
25.4202, 1998, Jan Average, Gambia, The, GMB
29.3836, 1998, Feb Average, Gambia, The, GMB
30.0505, 1998, Mar Average, Gambia, The, GMB
30.8451, 1998, Apr Average, Gambia, The, GMB
31.3632, 1998, May Average, Gambia, The, GMB
30.3198, 1998, Jun Average, Gambia, The, GMB
28.1547, 1998, Jul Average, Gambia, The, GMB
27.4287, 1998, Aug Average, Gambia, The, GMB
27.2254, 1998, Sep Average, Gambia, The, GMB
28.9341, 1998, Oct Average, Gambia, The, GMB
27.6852, 1998, Nov Average, Gambia, The, GMB
25.3978, 1998, Dec Average, Gambia, The, GMB
24.4457, 1999, Jan Average, Gambia, The, GMB
26.042, 1999, Feb Average, Gambia, The, GMB
28.2394, 1999, Mar Average, Gambia, The, GMB
29.4071, 1999, Apr Average, Gambia, The, GMB
30.1448, 1999, May Average, Gambia, The, GMB
29.7386, 1999, Jun Average, Gambia, The, GMB
27.8874, 1999, Jul Average, Gambia, The, GMB
26.9767, 1999, Aug Average, Gambia, The, GMB
27.1443, 1999, Sep Average, Gambia, The, GMB
27.7652, 1999, Oct Average, Gambia, The, GMB
27.6967, 1999, Nov Average, Gambia, The, GMB
25.4657, 1999, Dec Average, Gambia, The, GMB
25.7673, 2000, Jan Average, Gambia, The, GMB
27.0702, 2000, Feb Average, Gambia, The, GMB
29.2622, 2000, Mar Average, Gambia, The, GMB
30.629, 2000, Apr Average, Gambia, The, GMB
29.946, 2000, May Average, Gambia, The, GMB
29.0573, 2000, Jun Average, Gambia, The, GMB
27.7903, 2000, Jul Average, Gambia, The, GMB
27.0086, 2000, Aug Average, Gambia, The, GMB
27.3596, 2000, Sep Average, Gambia, The, GMB
27.406, 2000, Oct Average, Gambia, The, GMB
26.8455, 2000, Nov Average, Gambia, The, GMB
24.6509, 2000, Dec Average, Gambia, The, GMB
25.1827, 2001, Jan Average, Gambia, The, GMB
27.3518, 2001, Feb Average, Gambia, The, GMB
28.8609, 2001, Mar Average, Gambia, The, GMB
29.844, 2001, Apr Average, Gambia, The, GMB
29.8168, 2001, May Average, Gambia, The, GMB
29.4495, 2001, Jun Average, Gambia, The, GMB
27.9859, 2001, Jul Average, Gambia, The, GMB
27.9503, 2001, Aug Average, Gambia, The, GMB
27.6179, 2001, Sep Average, Gambia, The, GMB
28.7512, 2001, Oct Average, Gambia, The, GMB
27.6071, 2001, Nov Average, Gambia, The, GMB
26.7522, 2001, Dec Average, Gambia, The, GMB
25.3104, 2002, Jan Average, Gambia, The, GMB
27.3296, 2002, Feb Average, Gambia, The, GMB
28.0148, 2002, Mar Average, Gambia, The, GMB
29.2426, 2002, Apr Average, Gambia, The, GMB
30.3669, 2002, May Average, Gambia, The, GMB
29.709, 2002, Jun Average, Gambia, The, GMB
28.6733, 2002, Jul Average, Gambia, The, GMB
28.1286, 2002, Aug Average, Gambia, The, GMB
28.0482, 2002, Sep Average, Gambia, The, GMB
28.9113, 2002, Oct Average, Gambia, The, GMB
27.7926, 2002, Nov Average, Gambia, The, GMB
26.1548, 2002, Dec Average, Gambia, The, GMB
25.201, 2003, Jan Average, Gambia, The, GMB
26.4995, 2003, Feb Average, Gambia, The, GMB
29.6057, 2003, Mar Average, Gambia, The, GMB
30.5584, 2003, Apr Average, Gambia, The, GMB
30.7209, 2003, May Average, Gambia, The, GMB
29.4025, 2003, Jun Average, Gambia, The, GMB
28.0044, 2003, Jul Average, Gambia, The, GMB
27.3249, 2003, Aug Average, Gambia, The, GMB
27.2985, 2003, Sep Average, Gambia, The, GMB
28.5052, 2003, Oct Average, Gambia, The, GMB
27.7862, 2003, Nov Average, Gambia, The, GMB
25.7472, 2003, Dec Average, Gambia, The, GMB
25.0021, 2004, Jan Average, Gambia, The, GMB
27.0869, 2004, Feb Average, Gambia, The, GMB
28.8342, 2004, Mar Average, Gambia, The, GMB
29.7494, 2004, Apr Average, Gambia, The, GMB
30.681, 2004, May Average, Gambia, The, GMB
29.5778, 2004, Jun Average, Gambia, The, GMB
27.9187, 2004, Jul Average, Gambia, The, GMB
27.4753, 2004, Aug Average, Gambia, The, GMB
27.5881, 2004, Sep Average, Gambia, The, GMB
29.2174, 2004, Oct Average, Gambia, The, GMB
28.2896, 2004, Nov Average, Gambia, The, GMB
26.5554, 2004, Dec Average, Gambia, The, GMB
25.7364, 2005, Jan Average, Gambia, The, GMB
26.3661, 2005, Feb Average, Gambia, The, GMB
29.5965, 2005, Mar Average, Gambia, The, GMB
30.2306, 2005, Apr Average, Gambia, The, GMB
31.2566, 2005, May Average, Gambia, The, GMB
30.2589, 2005, Jun Average, Gambia, The, GMB
28.1549, 2005, Jul Average, Gambia, The, GMB
27.9211, 2005, Aug Average, Gambia, The, GMB
27.6063, 2005, Sep Average, Gambia, The, GMB
28.7488, 2005, Oct Average, Gambia, The, GMB
27.7066, 2005, Nov Average, Gambia, The, GMB
26.5315, 2005, Dec Average, Gambia, The, GMB
25.1699, 2006, Jan Average, Gambia, The, GMB
26.5174, 2006, Feb Average, Gambia, The, GMB
29.1632, 2006, Mar Average, Gambia, The, GMB
29.5891, 2006, Apr Average, Gambia, The, GMB
30.1882, 2006, May Average, Gambia, The, GMB
29.6864, 2006, Jun Average, Gambia, The, GMB
28.601, 2006, Jul Average, Gambia, The, GMB
27.6362, 2006, Aug Average, Gambia, The, GMB
27.3801, 2006, Sep Average, Gambia, The, GMB
28.9127, 2006, Oct Average, Gambia, The, GMB
27.9715, 2006, Nov Average, Gambia, The, GMB
24.4832, 2006, Dec Average, Gambia, The, GMB
25.3115, 2007, Jan Average, Gambia, The, GMB
27.723, 2007, Feb Average, Gambia, The, GMB
29.5005, 2007, Mar Average, Gambia, The, GMB
29.8903, 2007, Apr Average, Gambia, The, GMB
30.9039, 2007, May Average, Gambia, The, GMB
29.6367, 2007, Jun Average, Gambia, The, GMB
28.1671, 2007, Jul Average, Gambia, The, GMB
27.2169, 2007, Aug Average, Gambia, The, GMB
27.2925, 2007, Sep Average, Gambia, The, GMB
29.0977, 2007, Oct Average, Gambia, The, GMB
27.4717, 2007, Nov Average, Gambia, The, GMB
24.9233, 2007, Dec Average, Gambia, The, GMB
24.5879, 2008, Jan Average, Gambia, The, GMB
27.6272, 2008, Feb Average, Gambia, The, GMB
29.0331, 2008, Mar Average, Gambia, The, GMB
30.283, 2008, Apr Average, Gambia, The, GMB
31.4047, 2008, May Average, Gambia, The, GMB
29.8738, 2008, Jun Average, Gambia, The, GMB
27.941, 2008, Jul Average, Gambia, The, GMB
27.0498, 2008, Aug Average, Gambia, The, GMB
27.5872, 2008, Sep Average, Gambia, The, GMB
28.2643, 2008, Oct Average, Gambia, The, GMB
27.7963, 2008, Nov Average, Gambia, The, GMB
25.2683, 2008, Dec Average, Gambia, The, GMB
23.4808, 2009, Jan Average, Gambia, The, GMB
25.867, 2009, Feb Average, Gambia, The, GMB
27.9749, 2009, Mar Average, Gambia, The, GMB
29.8907, 2009, Apr Average, Gambia, The, GMB
30.3829, 2009, May Average, Gambia, The, GMB
29.8501, 2009, Jun Average, Gambia, The, GMB
28.3864, 2009, Jul Average, Gambia, The, GMB
27.2852, 2009, Aug Average, Gambia, The, GMB
27.3124, 2009, Sep Average, Gambia, The, GMB
28.8574, 2009, Oct Average, Gambia, The, GMB
27.4632, 2009, Nov Average, Gambia, The, GMB
25.5254, 2009, Dec Average, Gambia, The, GMB
25.689, 2010, Jan Average, Gambia, The, GMB
28.3879, 2010, Feb Average, Gambia, The, GMB
30.3652, 2010, Mar Average, Gambia, The, GMB
30.7493, 2010, Apr Average, Gambia, The, GMB
31.4801, 2010, May Average, Gambia, The, GMB
30.269, 2010, Jun Average, Gambia, The, GMB
28.1189, 2010, Jul Average, Gambia, The, GMB
27.5704, 2010, Aug Average, Gambia, The, GMB
27.0635, 2010, Sep Average, Gambia, The, GMB
28.4177, 2010, Oct Average, Gambia, The, GMB
27.6346, 2010, Nov Average, Gambia, The, GMB
26.3441, 2010, Dec Average, Gambia, The, GMB
25.3321, 2011, Jan Average, Gambia, The, GMB
26.3245, 2011, Feb Average, Gambia, The, GMB
28.467, 2011, Mar Average, Gambia, The, GMB
30.0974, 2011, Apr Average, Gambia, The, GMB
29.9533, 2011, May Average, Gambia, The, GMB
29.6238, 2011, Jun Average, Gambia, The, GMB
28.5478, 2011, Jul Average, Gambia, The, GMB
27.5108, 2011, Aug Average, Gambia, The, GMB
27.9008, 2011, Sep Average, Gambia, The, GMB
28.8959, 2011, Oct Average, Gambia, The, GMB
27.6235, 2011, Nov Average, Gambia, The, GMB
24.7586, 2011, Dec Average, Gambia, The, GMB
25.0584, 2012, Jan Average, Gambia, The, GMB
26.3333, 2012, Feb Average, Gambia, The, GMB
29.0283, 2012, Mar Average, Gambia, The, GMB
30.1289, 2012, Apr Average, Gambia, The, GMB
30.5897, 2012, May Average, Gambia, The, GMB
29.8957, 2012, Jun Average, Gambia, The, GMB
27.8399, 2012, Jul Average, Gambia, The, GMB
27.2309, 2012, Aug Average, Gambia, The, GMB
27.3212, 2012, Sep Average, Gambia, The, GMB
28.8311, 2012, Oct Average, Gambia, The, GMB
28.7272, 2012, Nov Average, Gambia, The, GMB
24.3614, 2012, Dec Average, Gambia, The, GMB
24.4289, 2013, Jan Average, Gambia, The, GMB
27.0564, 2013, Feb Average, Gambia, The, GMB
29.4641, 2013, Mar Average, Gambia, The, GMB
29.3656, 2013, Apr Average, Gambia, The, GMB
31.1081, 2013, May Average, Gambia, The, GMB
30.1588, 2013, Jun Average, Gambia, The, GMB
28.5592, 2013, Jul Average, Gambia, The, GMB
26.8633, 2013, Aug Average, Gambia, The, GMB
27.6727, 2013, Sep Average, Gambia, The, GMB
28.6419, 2013, Oct Average, Gambia, The, GMB
27.6645, 2013, Nov Average, Gambia, The, GMB
25.5219, 2013, Dec Average, Gambia, The, GMB
25.2405, 2014, Jan Average, Gambia, The, GMB
26.1079, 2014, Feb Average, Gambia, The, GMB
27.8682, 2014, Mar Average, Gambia, The, GMB
29.9988, 2014, Apr Average, Gambia, The, GMB
29.8942, 2014, May Average, Gambia, The, GMB
30.2513, 2014, Jun Average, Gambia, The, GMB
29.2862, 2014, Jul Average, Gambia, The, GMB
27.4449, 2014, Aug Average, Gambia, The, GMB
27.5866, 2014, Sep Average, Gambia, The, GMB
29.3758, 2014, Oct Average, Gambia, The, GMB
27.8142, 2014, Nov Average, Gambia, The, GMB
25.4324, 2014, Dec Average, Gambia, The, GMB
25.0776, 2015, Jan Average, Gambia, The, GMB
26.0459, 2015, Feb Average, Gambia, The, GMB
28.2462, 2015, Mar Average, Gambia, The, GMB
29.9113, 2015, Apr Average, Gambia, The, GMB
30.9155, 2015, May Average, Gambia, The, GMB
30.5083, 2015, Jun Average, Gambia, The, GMB
28.925, 2015, Jul Average, Gambia, The, GMB
27.699, 2015, Aug Average, Gambia, The, GMB
28.6503, 2015, Sep Average, Gambia, The, GMB
28.6803, 2015, Oct Average, Gambia, The, GMB
27.9616, 2015, Nov Average, Gambia, The, GMB
24.8582, 2015, Dec Average, Gambia, The, GMB
26.6752, 2016, Jan Average, Gambia, The, GMB
26.9471, 2016, Feb Average, Gambia, The, GMB
28.8104, 2016, Mar Average, Gambia, The, GMB
30.3231, 2016, Apr Average, Gambia, The, GMB
30.2391, 2016, May Average, Gambia, The, GMB
29.709, 2016, Jun Average, Gambia, The, GMB
28.1035, 2016, Jul Average, Gambia, The, GMB
27.8645, 2016, Aug Average, Gambia, The, GMB
27.5576, 2016, Sep Average, Gambia, The, GMB
29.4526, 2016, Oct Average, Gambia, The, GMB
28.4764, 2016, Nov Average, Gambia, The, GMB
26.2865, 2016, Dec Average, Gambia, The, GMB
