Temperature - (Celsius), Year, Statistics, Country, ISO3
11.2804, 1969, May Average, Korea, Democratic People's Republic of, PRK
15.8016, 1969, Jun Average, Korea, Democratic People's Republic of, PRK
20.2431, 1969, Jul Average, Korea, Democratic People's Republic of, PRK
20.2866, 1969, Aug Average, Korea, Democratic People's Republic of, PRK
14.4575, 1969, Sep Average, Korea, Democratic People's Republic of, PRK
7.43127, 1969, Oct Average, Korea, Democratic People's Republic of, PRK
-2.7213, 1969, Nov Average, Korea, Democratic People's Republic of, PRK
-11.126, 1969, Dec Average, Korea, Democratic People's Republic of, PRK
-14.428, 1970, Jan Average, Korea, Democratic People's Republic of, PRK
-8.8141, 1970, Feb Average, Korea, Democratic People's Republic of, PRK
-5.9602, 1970, Mar Average, Korea, Democratic People's Republic of, PRK
6.36167, 1970, Apr Average, Korea, Democratic People's Republic of, PRK
13.1074, 1970, May Average, Korea, Democratic People's Republic of, PRK
16.9311, 1970, Jun Average, Korea, Democratic People's Republic of, PRK
19.7633, 1970, Jul Average, Korea, Democratic People's Republic of, PRK
20.6248, 1970, Aug Average, Korea, Democratic People's Republic of, PRK
15.0134, 1970, Sep Average, Korea, Democratic People's Republic of, PRK
8.10413, 1970, Oct Average, Korea, Democratic People's Republic of, PRK
-0.6504, 1970, Nov Average, Korea, Democratic People's Republic of, PRK
-9.984, 1970, Dec Average, Korea, Democratic People's Republic of, PRK
-12.404, 1971, Jan Average, Korea, Democratic People's Republic of, PRK
-9.5765, 1971, Feb Average, Korea, Democratic People's Republic of, PRK
-4.0234, 1971, Mar Average, Korea, Democratic People's Republic of, PRK
6.05133, 1971, Apr Average, Korea, Democratic People's Republic of, PRK
11.7117, 1971, May Average, Korea, Democratic People's Republic of, PRK
16.9987, 1971, Jun Average, Korea, Democratic People's Republic of, PRK
20.2532, 1971, Jul Average, Korea, Democratic People's Republic of, PRK
19.4691, 1971, Aug Average, Korea, Democratic People's Republic of, PRK
14.2996, 1971, Sep Average, Korea, Democratic People's Republic of, PRK
7.16658, 1971, Oct Average, Korea, Democratic People's Republic of, PRK
1.0023, 1971, Nov Average, Korea, Democratic People's Republic of, PRK
-9.2277, 1971, Dec Average, Korea, Democratic People's Republic of, PRK
-9.9134, 1972, Jan Average, Korea, Democratic People's Republic of, PRK
-10.212, 1972, Feb Average, Korea, Democratic People's Republic of, PRK
-1.307, 1972, Mar Average, Korea, Democratic People's Republic of, PRK
6.20227, 1972, Apr Average, Korea, Democratic People's Republic of, PRK
11.4644, 1972, May Average, Korea, Democratic People's Republic of, PRK
17.1187, 1972, Jun Average, Korea, Democratic People's Republic of, PRK
21.3265, 1972, Jul Average, Korea, Democratic People's Republic of, PRK
18.7941, 1972, Aug Average, Korea, Democratic People's Republic of, PRK
13.2986, 1972, Sep Average, Korea, Democratic People's Republic of, PRK
7.43222, 1972, Oct Average, Korea, Democratic People's Republic of, PRK
-2.1539, 1972, Nov Average, Korea, Democratic People's Republic of, PRK
-8.8112, 1972, Dec Average, Korea, Democratic People's Republic of, PRK
-9.8177, 1973, Jan Average, Korea, Democratic People's Republic of, PRK
-7.4355, 1973, Feb Average, Korea, Democratic People's Republic of, PRK
-2.3977, 1973, Mar Average, Korea, Democratic People's Republic of, PRK
7.05678, 1973, Apr Average, Korea, Democratic People's Republic of, PRK
11.8698, 1973, May Average, Korea, Democratic People's Republic of, PRK
16.6697, 1973, Jun Average, Korea, Democratic People's Republic of, PRK
22.41, 1973, Jul Average, Korea, Democratic People's Republic of, PRK
21.4627, 1973, Aug Average, Korea, Democratic People's Republic of, PRK
14.7331, 1973, Sep Average, Korea, Democratic People's Republic of, PRK
6.66867, 1973, Oct Average, Korea, Democratic People's Republic of, PRK
-1.5298, 1973, Nov Average, Korea, Democratic People's Republic of, PRK
-10.297, 1973, Dec Average, Korea, Democratic People's Republic of, PRK
-11.891, 1974, Jan Average, Korea, Democratic People's Republic of, PRK
-10.12, 1974, Feb Average, Korea, Democratic People's Republic of, PRK
-2.7565, 1974, Mar Average, Korea, Democratic People's Republic of, PRK
5.63931, 1974, Apr Average, Korea, Democratic People's Republic of, PRK
12.0718, 1974, May Average, Korea, Democratic People's Republic of, PRK
15.4867, 1974, Jun Average, Korea, Democratic People's Republic of, PRK
19.275, 1974, Jul Average, Korea, Democratic People's Republic of, PRK
20.4439, 1974, Aug Average, Korea, Democratic People's Republic of, PRK
14.9146, 1974, Sep Average, Korea, Democratic People's Republic of, PRK
6.37758, 1974, Oct Average, Korea, Democratic People's Republic of, PRK
-1.8006, 1974, Nov Average, Korea, Democratic People's Republic of, PRK
-9.9586, 1974, Dec Average, Korea, Democratic People's Republic of, PRK
-11.313, 1975, Jan Average, Korea, Democratic People's Republic of, PRK
-9.2262, 1975, Feb Average, Korea, Democratic People's Republic of, PRK
-1.7084, 1975, Mar Average, Korea, Democratic People's Republic of, PRK
7.8733, 1975, Apr Average, Korea, Democratic People's Republic of, PRK
12.2391, 1975, May Average, Korea, Democratic People's Republic of, PRK
17.0889, 1975, Jun Average, Korea, Democratic People's Republic of, PRK
20.6585, 1975, Jul Average, Korea, Democratic People's Republic of, PRK
21.5027, 1975, Aug Average, Korea, Democratic People's Republic of, PRK
16.4867, 1975, Sep Average, Korea, Democratic People's Republic of, PRK
8.42156, 1975, Oct Average, Korea, Democratic People's Republic of, PRK
1.17282, 1975, Nov Average, Korea, Democratic People's Republic of, PRK
-9.9964, 1975, Dec Average, Korea, Democratic People's Republic of, PRK
-12.096, 1976, Jan Average, Korea, Democratic People's Republic of, PRK
-6.4013, 1976, Feb Average, Korea, Democratic People's Republic of, PRK
-1.9146, 1976, Mar Average, Korea, Democratic People's Republic of, PRK
5.69585, 1976, Apr Average, Korea, Democratic People's Republic of, PRK
12.1065, 1976, May Average, Korea, Democratic People's Republic of, PRK
16.2664, 1976, Jun Average, Korea, Democratic People's Republic of, PRK
19.6245, 1976, Jul Average, Korea, Democratic People's Republic of, PRK
19.132, 1976, Aug Average, Korea, Democratic People's Republic of, PRK
14.0131, 1976, Sep Average, Korea, Democratic People's Republic of, PRK
7.05295, 1976, Oct Average, Korea, Democratic People's Republic of, PRK
-3.9789, 1976, Nov Average, Korea, Democratic People's Republic of, PRK
-9.8923, 1976, Dec Average, Korea, Democratic People's Republic of, PRK
-16.322, 1977, Jan Average, Korea, Democratic People's Republic of, PRK
-10.712, 1977, Feb Average, Korea, Democratic People's Republic of, PRK
-1.4826, 1977, Mar Average, Korea, Democratic People's Republic of, PRK
6.54957, 1977, Apr Average, Korea, Democratic People's Republic of, PRK
12.6591, 1977, May Average, Korea, Democratic People's Republic of, PRK
16.4937, 1977, Jun Average, Korea, Democratic People's Republic of, PRK
21.9657, 1977, Jul Average, Korea, Democratic People's Republic of, PRK
19.4168, 1977, Aug Average, Korea, Democratic People's Republic of, PRK
15.2104, 1977, Sep Average, Korea, Democratic People's Republic of, PRK
9.58604, 1977, Oct Average, Korea, Democratic People's Republic of, PRK
-0.4365, 1977, Nov Average, Korea, Democratic People's Republic of, PRK
-7.6278, 1977, Dec Average, Korea, Democratic People's Republic of, PRK
-11.838, 1978, Jan Average, Korea, Democratic People's Republic of, PRK
-11.332, 1978, Feb Average, Korea, Democratic People's Republic of, PRK
-1.9762, 1978, Mar Average, Korea, Democratic People's Republic of, PRK
6.37386, 1978, Apr Average, Korea, Democratic People's Republic of, PRK
12.8355, 1978, May Average, Korea, Democratic People's Republic of, PRK
18.1785, 1978, Jun Average, Korea, Democratic People's Republic of, PRK
22.2904, 1978, Jul Average, Korea, Democratic People's Republic of, PRK
21.0767, 1978, Aug Average, Korea, Democratic People's Republic of, PRK
15.1019, 1978, Sep Average, Korea, Democratic People's Republic of, PRK
7.33531, 1978, Oct Average, Korea, Democratic People's Republic of, PRK
0.43635, 1978, Nov Average, Korea, Democratic People's Republic of, PRK
-8.0437, 1978, Dec Average, Korea, Democratic People's Republic of, PRK
-9.544, 1979, Jan Average, Korea, Democratic People's Republic of, PRK
-7.7361, 1979, Feb Average, Korea, Democratic People's Republic of, PRK
-0.9609, 1979, Mar Average, Korea, Democratic People's Republic of, PRK
5.01105, 1979, Apr Average, Korea, Democratic People's Republic of, PRK
12.2201, 1979, May Average, Korea, Democratic People's Republic of, PRK
17.4505, 1979, Jun Average, Korea, Democratic People's Republic of, PRK
20.234, 1979, Jul Average, Korea, Democratic People's Republic of, PRK
20.3553, 1979, Aug Average, Korea, Democratic People's Republic of, PRK
14.1871, 1979, Sep Average, Korea, Democratic People's Republic of, PRK
9.11098, 1979, Oct Average, Korea, Democratic People's Republic of, PRK
-1.747, 1979, Nov Average, Korea, Democratic People's Republic of, PRK
-6.816, 1979, Dec Average, Korea, Democratic People's Republic of, PRK
-12.718, 1980, Jan Average, Korea, Democratic People's Republic of, PRK
-10.478, 1980, Feb Average, Korea, Democratic People's Republic of, PRK
-1.7399, 1980, Mar Average, Korea, Democratic People's Republic of, PRK
4.47695, 1980, Apr Average, Korea, Democratic People's Republic of, PRK
12.5978, 1980, May Average, Korea, Democratic People's Republic of, PRK
18.1046, 1980, Jun Average, Korea, Democratic People's Republic of, PRK
19.1455, 1980, Jul Average, Korea, Democratic People's Republic of, PRK
18.5778, 1980, Aug Average, Korea, Democratic People's Republic of, PRK
13.7752, 1980, Sep Average, Korea, Democratic People's Republic of, PRK
6.56014, 1980, Oct Average, Korea, Democratic People's Republic of, PRK
1.25314, 1980, Nov Average, Korea, Democratic People's Republic of, PRK
-11.673, 1980, Dec Average, Korea, Democratic People's Republic of, PRK
-14.617, 1981, Jan Average, Korea, Democratic People's Republic of, PRK
-9.3786, 1981, Feb Average, Korea, Democratic People's Republic of, PRK
-1.9363, 1981, Mar Average, Korea, Democratic People's Republic of, PRK
7.49488, 1981, Apr Average, Korea, Democratic People's Republic of, PRK
11.716, 1981, May Average, Korea, Democratic People's Republic of, PRK
16.9207, 1981, Jun Average, Korea, Democratic People's Republic of, PRK
21.7299, 1981, Jul Average, Korea, Democratic People's Republic of, PRK
19.748, 1981, Aug Average, Korea, Democratic People's Republic of, PRK
14.2423, 1981, Sep Average, Korea, Democratic People's Republic of, PRK
7.26701, 1981, Oct Average, Korea, Democratic People's Republic of, PRK
-3.8982, 1981, Nov Average, Korea, Democratic People's Republic of, PRK
-8.1078, 1981, Dec Average, Korea, Democratic People's Republic of, PRK
-12.204, 1982, Jan Average, Korea, Democratic People's Republic of, PRK
-7.5127, 1982, Feb Average, Korea, Democratic People's Republic of, PRK
-1.0096, 1982, Mar Average, Korea, Democratic People's Republic of, PRK
7.23903, 1982, Apr Average, Korea, Democratic People's Republic of, PRK
12.8809, 1982, May Average, Korea, Democratic People's Republic of, PRK
17.746, 1982, Jun Average, Korea, Democratic People's Republic of, PRK
20.6523, 1982, Jul Average, Korea, Democratic People's Republic of, PRK
21.3433, 1982, Aug Average, Korea, Democratic People's Republic of, PRK
14.6737, 1982, Sep Average, Korea, Democratic People's Republic of, PRK
9.02865, 1982, Oct Average, Korea, Democratic People's Republic of, PRK
0.31121, 1982, Nov Average, Korea, Democratic People's Republic of, PRK
-8.6835, 1982, Dec Average, Korea, Democratic People's Republic of, PRK
-10.374, 1983, Jan Average, Korea, Democratic People's Republic of, PRK
-9.9264, 1983, Feb Average, Korea, Democratic People's Republic of, PRK
-0.943, 1983, Mar Average, Korea, Democratic People's Republic of, PRK
8.10044, 1983, Apr Average, Korea, Democratic People's Republic of, PRK
13.1058, 1983, May Average, Korea, Democratic People's Republic of, PRK
16.3664, 1983, Jun Average, Korea, Democratic People's Republic of, PRK
19.5589, 1983, Jul Average, Korea, Democratic People's Republic of, PRK
21.123, 1983, Aug Average, Korea, Democratic People's Republic of, PRK
16.259, 1983, Sep Average, Korea, Democratic People's Republic of, PRK
7.46814, 1983, Oct Average, Korea, Democratic People's Republic of, PRK
-0.4743, 1983, Nov Average, Korea, Democratic People's Republic of, PRK
-9.2994, 1983, Dec Average, Korea, Democratic People's Republic of, PRK
-13.839, 1984, Jan Average, Korea, Democratic People's Republic of, PRK
-11.115, 1984, Feb Average, Korea, Democratic People's Republic of, PRK
-4.2955, 1984, Mar Average, Korea, Democratic People's Republic of, PRK
5.50012, 1984, Apr Average, Korea, Democratic People's Republic of, PRK
12.9643, 1984, May Average, Korea, Democratic People's Republic of, PRK
17.7516, 1984, Jun Average, Korea, Democratic People's Republic of, PRK
20.8732, 1984, Jul Average, Korea, Democratic People's Republic of, PRK
21.5762, 1984, Aug Average, Korea, Democratic People's Republic of, PRK
14.4811, 1984, Sep Average, Korea, Democratic People's Republic of, PRK
7.17026, 1984, Oct Average, Korea, Democratic People's Republic of, PRK
0.3405, 1984, Nov Average, Korea, Democratic People's Republic of, PRK
-9.433, 1984, Dec Average, Korea, Democratic People's Republic of, PRK
-14.462, 1985, Jan Average, Korea, Democratic People's Republic of, PRK
-8.6073, 1985, Feb Average, Korea, Democratic People's Republic of, PRK
-2.6583, 1985, Mar Average, Korea, Democratic People's Republic of, PRK
6.57421, 1985, Apr Average, Korea, Democratic People's Republic of, PRK
13.1022, 1985, May Average, Korea, Democratic People's Republic of, PRK
16.9282, 1985, Jun Average, Korea, Democratic People's Republic of, PRK
21.1854, 1985, Jul Average, Korea, Democratic People's Republic of, PRK
21.5767, 1985, Aug Average, Korea, Democratic People's Republic of, PRK
14.7162, 1985, Sep Average, Korea, Democratic People's Republic of, PRK
8.70499, 1985, Oct Average, Korea, Democratic People's Republic of, PRK
-1.6238, 1985, Nov Average, Korea, Democratic People's Republic of, PRK
-11.541, 1985, Dec Average, Korea, Democratic People's Republic of, PRK
-13.611, 1986, Jan Average, Korea, Democratic People's Republic of, PRK
-10.368, 1986, Feb Average, Korea, Democratic People's Republic of, PRK
-1.5212, 1986, Mar Average, Korea, Democratic People's Republic of, PRK
6.38589, 1986, Apr Average, Korea, Democratic People's Republic of, PRK
12.3515, 1986, May Average, Korea, Democratic People's Republic of, PRK
16.8019, 1986, Jun Average, Korea, Democratic People's Republic of, PRK
18.9672, 1986, Jul Average, Korea, Democratic People's Republic of, PRK
19.7186, 1986, Aug Average, Korea, Democratic People's Republic of, PRK
14.2086, 1986, Sep Average, Korea, Democratic People's Republic of, PRK
6.14932, 1986, Oct Average, Korea, Democratic People's Republic of, PRK
-1.3903, 1986, Nov Average, Korea, Democratic People's Republic of, PRK
-7.2453, 1986, Dec Average, Korea, Democratic People's Republic of, PRK
-12.378, 1987, Jan Average, Korea, Democratic People's Republic of, PRK
-8.458, 1987, Feb Average, Korea, Democratic People's Republic of, PRK
-3.079, 1987, Mar Average, Korea, Democratic People's Republic of, PRK
5.91116, 1987, Apr Average, Korea, Democratic People's Republic of, PRK
12.3663, 1987, May Average, Korea, Democratic People's Republic of, PRK
17.4796, 1987, Jun Average, Korea, Democratic People's Republic of, PRK
20.3783, 1987, Jul Average, Korea, Democratic People's Republic of, PRK
19.9057, 1987, Aug Average, Korea, Democratic People's Republic of, PRK
14.3177, 1987, Sep Average, Korea, Democratic People's Republic of, PRK
8.91179, 1987, Oct Average, Korea, Democratic People's Republic of, PRK
-1.1857, 1987, Nov Average, Korea, Democratic People's Republic of, PRK
-7.6717, 1987, Dec Average, Korea, Democratic People's Republic of, PRK
-10.029, 1988, Jan Average, Korea, Democratic People's Republic of, PRK
-9.9177, 1988, Feb Average, Korea, Democratic People's Republic of, PRK
-2.7397, 1988, Mar Average, Korea, Democratic People's Republic of, PRK
6.17375, 1988, Apr Average, Korea, Democratic People's Republic of, PRK
12.2946, 1988, May Average, Korea, Democratic People's Republic of, PRK
17.6768, 1988, Jun Average, Korea, Democratic People's Republic of, PRK
20.1288, 1988, Jul Average, Korea, Democratic People's Republic of, PRK
21.4351, 1988, Aug Average, Korea, Democratic People's Republic of, PRK
15.4243, 1988, Sep Average, Korea, Democratic People's Republic of, PRK
8.74021, 1988, Oct Average, Korea, Democratic People's Republic of, PRK
-0.9552, 1988, Nov Average, Korea, Democratic People's Republic of, PRK
-8.2078, 1988, Dec Average, Korea, Democratic People's Republic of, PRK
-9.1707, 1989, Jan Average, Korea, Democratic People's Republic of, PRK
-6.0773, 1989, Feb Average, Korea, Democratic People's Republic of, PRK
-0.7381, 1989, Mar Average, Korea, Democratic People's Republic of, PRK
8.38956, 1989, Apr Average, Korea, Democratic People's Republic of, PRK
12.864, 1989, May Average, Korea, Democratic People's Republic of, PRK
16.37, 1989, Jun Average, Korea, Democratic People's Republic of, PRK
20.073, 1989, Jul Average, Korea, Democratic People's Republic of, PRK
20.497, 1989, Aug Average, Korea, Democratic People's Republic of, PRK
14.528, 1989, Sep Average, Korea, Democratic People's Republic of, PRK
7.77605, 1989, Oct Average, Korea, Democratic People's Republic of, PRK
-0.5282, 1989, Nov Average, Korea, Democratic People's Republic of, PRK
-7.864, 1989, Dec Average, Korea, Democratic People's Republic of, PRK
-13.058, 1990, Jan Average, Korea, Democratic People's Republic of, PRK
-6.3348, 1990, Feb Average, Korea, Democratic People's Republic of, PRK
0.66125, 1990, Mar Average, Korea, Democratic People's Republic of, PRK
6.11421, 1990, Apr Average, Korea, Democratic People's Republic of, PRK
11.9399, 1990, May Average, Korea, Democratic People's Republic of, PRK
17.1049, 1990, Jun Average, Korea, Democratic People's Republic of, PRK
20.7328, 1990, Jul Average, Korea, Democratic People's Republic of, PRK
21.6138, 1990, Aug Average, Korea, Democratic People's Republic of, PRK
15.0873, 1990, Sep Average, Korea, Democratic People's Republic of, PRK
8.92186, 1990, Oct Average, Korea, Democratic People's Republic of, PRK
2.11426, 1990, Nov Average, Korea, Democratic People's Republic of, PRK
-8.3539, 1990, Dec Average, Korea, Democratic People's Republic of, PRK
-12.202, 1991, Jan Average, Korea, Democratic People's Republic of, PRK
-9.1136, 1991, Feb Average, Korea, Democratic People's Republic of, PRK
-2.3097, 1991, Mar Average, Korea, Democratic People's Republic of, PRK
6.80504, 1991, Apr Average, Korea, Democratic People's Republic of, PRK
12.4707, 1991, May Average, Korea, Democratic People's Republic of, PRK
17.886, 1991, Jun Average, Korea, Democratic People's Republic of, PRK
20.2799, 1991, Jul Average, Korea, Democratic People's Republic of, PRK
20.4305, 1991, Aug Average, Korea, Democratic People's Republic of, PRK
15.1905, 1991, Sep Average, Korea, Democratic People's Republic of, PRK
7.86464, 1991, Oct Average, Korea, Democratic People's Republic of, PRK
-0.2881, 1991, Nov Average, Korea, Democratic People's Republic of, PRK
-7.7974, 1991, Dec Average, Korea, Democratic People's Republic of, PRK
-9.2956, 1992, Jan Average, Korea, Democratic People's Republic of, PRK
-7.3013, 1992, Feb Average, Korea, Democratic People's Republic of, PRK
-0.3842, 1992, Mar Average, Korea, Democratic People's Republic of, PRK
6.87497, 1992, Apr Average, Korea, Democratic People's Republic of, PRK
11.7763, 1992, May Average, Korea, Democratic People's Republic of, PRK
16.1651, 1992, Jun Average, Korea, Democratic People's Republic of, PRK
21.2868, 1992, Jul Average, Korea, Democratic People's Republic of, PRK
19.7802, 1992, Aug Average, Korea, Democratic People's Republic of, PRK
14.5936, 1992, Sep Average, Korea, Democratic People's Republic of, PRK
7.60489, 1992, Oct Average, Korea, Democratic People's Republic of, PRK
-1.5444, 1992, Nov Average, Korea, Democratic People's Republic of, PRK
-8.012, 1992, Dec Average, Korea, Democratic People's Republic of, PRK
-11.355, 1993, Jan Average, Korea, Democratic People's Republic of, PRK
-6.7244, 1993, Feb Average, Korea, Democratic People's Republic of, PRK
-0.6574, 1993, Mar Average, Korea, Democratic People's Republic of, PRK
5.6897, 1993, Apr Average, Korea, Democratic People's Republic of, PRK
12.7833, 1993, May Average, Korea, Democratic People's Republic of, PRK
16.2536, 1993, Jun Average, Korea, Democratic People's Republic of, PRK
19.0218, 1993, Jul Average, Korea, Democratic People's Republic of, PRK
18.5856, 1993, Aug Average, Korea, Democratic People's Republic of, PRK
15.1689, 1993, Sep Average, Korea, Democratic People's Republic of, PRK
7.10593, 1993, Oct Average, Korea, Democratic People's Republic of, PRK
-0.0697, 1993, Nov Average, Korea, Democratic People's Republic of, PRK
-9.0702, 1993, Dec Average, Korea, Democratic People's Republic of, PRK
-11.894, 1994, Jan Average, Korea, Democratic People's Republic of, PRK
-7.8005, 1994, Feb Average, Korea, Democratic People's Republic of, PRK
-2.7492, 1994, Mar Average, Korea, Democratic People's Republic of, PRK
8.40387, 1994, Apr Average, Korea, Democratic People's Republic of, PRK
12.5217, 1994, May Average, Korea, Democratic People's Republic of, PRK
18.1769, 1994, Jun Average, Korea, Democratic People's Republic of, PRK
23.2515, 1994, Jul Average, Korea, Democratic People's Republic of, PRK
22.6233, 1994, Aug Average, Korea, Democratic People's Republic of, PRK
15.5453, 1994, Sep Average, Korea, Democratic People's Republic of, PRK
8.45712, 1994, Oct Average, Korea, Democratic People's Republic of, PRK
1.52628, 1994, Nov Average, Korea, Democratic People's Republic of, PRK
-8.0961, 1994, Dec Average, Korea, Democratic People's Republic of, PRK
-10.252, 1995, Jan Average, Korea, Democratic People's Republic of, PRK
-6.8217, 1995, Feb Average, Korea, Democratic People's Republic of, PRK
-0.9813, 1995, Mar Average, Korea, Democratic People's Republic of, PRK
6.26352, 1995, Apr Average, Korea, Democratic People's Republic of, PRK
11.5234, 1995, May Average, Korea, Democratic People's Republic of, PRK
16.4779, 1995, Jun Average, Korea, Democratic People's Republic of, PRK
20.6872, 1995, Jul Average, Korea, Democratic People's Republic of, PRK
21.3932, 1995, Aug Average, Korea, Democratic People's Republic of, PRK
14.4358, 1995, Sep Average, Korea, Democratic People's Republic of, PRK
9.23833, 1995, Oct Average, Korea, Democratic People's Republic of, PRK
-0.0989, 1995, Nov Average, Korea, Democratic People's Republic of, PRK
-8.585, 1995, Dec Average, Korea, Democratic People's Republic of, PRK
-11.208, 1996, Jan Average, Korea, Democratic People's Republic of, PRK
-8.7897, 1996, Feb Average, Korea, Democratic People's Republic of, PRK
-1.8522, 1996, Mar Average, Korea, Democratic People's Republic of, PRK
5.97653, 1996, Apr Average, Korea, Democratic People's Republic of, PRK
12.6714, 1996, May Average, Korea, Democratic People's Republic of, PRK
17.226, 1996, Jun Average, Korea, Democratic People's Republic of, PRK
20.2894, 1996, Jul Average, Korea, Democratic People's Republic of, PRK
20.1979, 1996, Aug Average, Korea, Democratic People's Republic of, PRK
15.3026, 1996, Sep Average, Korea, Democratic People's Republic of, PRK
7.59772, 1996, Oct Average, Korea, Democratic People's Republic of, PRK
-1.5743, 1996, Nov Average, Korea, Democratic People's Republic of, PRK
-7.5628, 1996, Dec Average, Korea, Democratic People's Republic of, PRK
-12.574, 1997, Jan Average, Korea, Democratic People's Republic of, PRK
-7.4181, 1997, Feb Average, Korea, Democratic People's Republic of, PRK
-0.2581, 1997, Mar Average, Korea, Democratic People's Republic of, PRK
7.70425, 1997, Apr Average, Korea, Democratic People's Republic of, PRK
12.079, 1997, May Average, Korea, Democratic People's Republic of, PRK
18.4199, 1997, Jun Average, Korea, Democratic People's Republic of, PRK
22.4468, 1997, Jul Average, Korea, Democratic People's Republic of, PRK
21.5858, 1997, Aug Average, Korea, Democratic People's Republic of, PRK
14.1525, 1997, Sep Average, Korea, Democratic People's Republic of, PRK
7.03746, 1997, Oct Average, Korea, Democratic People's Republic of, PRK
0.59256, 1997, Nov Average, Korea, Democratic People's Republic of, PRK
-7.5559, 1997, Dec Average, Korea, Democratic People's Republic of, PRK
-11.977, 1998, Jan Average, Korea, Democratic People's Republic of, PRK
-5.112, 1998, Feb Average, Korea, Democratic People's Republic of, PRK
1.05673, 1998, Mar Average, Korea, Democratic People's Republic of, PRK
9.54227, 1998, Apr Average, Korea, Democratic People's Republic of, PRK
13.9287, 1998, May Average, Korea, Democratic People's Republic of, PRK
16.805, 1998, Jun Average, Korea, Democratic People's Republic of, PRK
20.3646, 1998, Jul Average, Korea, Democratic People's Republic of, PRK
20.1657, 1998, Aug Average, Korea, Democratic People's Republic of, PRK
16.6423, 1998, Sep Average, Korea, Democratic People's Republic of, PRK
10.6309, 1998, Oct Average, Korea, Democratic People's Republic of, PRK
-1.1801, 1998, Nov Average, Korea, Democratic People's Republic of, PRK
-7.0581, 1998, Dec Average, Korea, Democratic People's Republic of, PRK
-9.578, 1999, Jan Average, Korea, Democratic People's Republic of, PRK
-6.8284, 1999, Feb Average, Korea, Democratic People's Republic of, PRK
-2.0568, 1999, Mar Average, Korea, Democratic People's Republic of, PRK
7.1955, 1999, Apr Average, Korea, Democratic People's Republic of, PRK
12.6447, 1999, May Average, Korea, Democratic People's Republic of, PRK
18.1639, 1999, Jun Average, Korea, Democratic People's Republic of, PRK
21.7248, 1999, Jul Average, Korea, Democratic People's Republic of, PRK
20.7659, 1999, Aug Average, Korea, Democratic People's Republic of, PRK
16.2945, 1999, Sep Average, Korea, Democratic People's Republic of, PRK
7.94069, 1999, Oct Average, Korea, Democratic People's Republic of, PRK
-0.0521, 1999, Nov Average, Korea, Democratic People's Republic of, PRK
-8.4014, 1999, Dec Average, Korea, Democratic People's Republic of, PRK
-13.322, 2000, Jan Average, Korea, Democratic People's Republic of, PRK
-9.7987, 2000, Feb Average, Korea, Democratic People's Republic of, PRK
-0.4558, 2000, Mar Average, Korea, Democratic People's Republic of, PRK
6.50994, 2000, Apr Average, Korea, Democratic People's Republic of, PRK
12.9085, 2000, May Average, Korea, Democratic People's Republic of, PRK
18.7967, 2000, Jun Average, Korea, Democratic People's Republic of, PRK
22.5688, 2000, Jul Average, Korea, Democratic People's Republic of, PRK
21.7877, 2000, Aug Average, Korea, Democratic People's Republic of, PRK
15.4445, 2000, Sep Average, Korea, Democratic People's Republic of, PRK
7.91119, 2000, Oct Average, Korea, Democratic People's Republic of, PRK
-1.7421, 2000, Nov Average, Korea, Democratic People's Republic of, PRK
-9.5391, 2000, Dec Average, Korea, Democratic People's Republic of, PRK
-14.439, 2001, Jan Average, Korea, Democratic People's Republic of, PRK
-9.3691, 2001, Feb Average, Korea, Democratic People's Republic of, PRK
-1.7293, 2001, Mar Average, Korea, Democratic People's Republic of, PRK
8.16004, 2001, Apr Average, Korea, Democratic People's Republic of, PRK
13.747, 2001, May Average, Korea, Democratic People's Republic of, PRK
18.6984, 2001, Jun Average, Korea, Democratic People's Republic of, PRK
22.0331, 2001, Jul Average, Korea, Democratic People's Republic of, PRK
21.0998, 2001, Aug Average, Korea, Democratic People's Republic of, PRK
15.632, 2001, Sep Average, Korea, Democratic People's Republic of, PRK
9.93036, 2001, Oct Average, Korea, Democratic People's Republic of, PRK
0.25004, 2001, Nov Average, Korea, Democratic People's Republic of, PRK
-9.6031, 2001, Dec Average, Korea, Democratic People's Republic of, PRK
-9.2612, 2002, Jan Average, Korea, Democratic People's Republic of, PRK
-4.7595, 2002, Feb Average, Korea, Democratic People's Republic of, PRK
1.61372, 2002, Mar Average, Korea, Democratic People's Republic of, PRK
8.28337, 2002, Apr Average, Korea, Democratic People's Republic of, PRK
13.7484, 2002, May Average, Korea, Democratic People's Republic of, PRK
17.4191, 2002, Jun Average, Korea, Democratic People's Republic of, PRK
21.0798, 2002, Jul Average, Korea, Democratic People's Republic of, PRK
19.7598, 2002, Aug Average, Korea, Democratic People's Republic of, PRK
15.5485, 2002, Sep Average, Korea, Democratic People's Republic of, PRK
6.54335, 2002, Oct Average, Korea, Democratic People's Republic of, PRK
-3.6379, 2002, Nov Average, Korea, Democratic People's Republic of, PRK
-9.1, 2002, Dec Average, Korea, Democratic People's Republic of, PRK
-11.682, 2003, Jan Average, Korea, Democratic People's Republic of, PRK
-6.1621, 2003, Feb Average, Korea, Democratic People's Republic of, PRK
-0.5713, 2003, Mar Average, Korea, Democratic People's Republic of, PRK
7.95612, 2003, Apr Average, Korea, Democratic People's Republic of, PRK
13.3642, 2003, May Average, Korea, Democratic People's Republic of, PRK
17.7211, 2003, Jun Average, Korea, Democratic People's Republic of, PRK
