Rainfall - (MM), Year, Statistics, Country, ISO3
107.579, 1970, Jun Average, Korea, Democratic People's Republic of, PRK
284.816, 1970, Jul Average, Korea, Democratic People's Republic of, PRK
215.111, 1970, Aug Average, Korea, Democratic People's Republic of, PRK
168.764, 1970, Sep Average, Korea, Democratic People's Republic of, PRK
52.9004, 1970, Oct Average, Korea, Democratic People's Republic of, PRK
27.6083, 1970, Nov Average, Korea, Democratic People's Republic of, PRK
20.4081, 1970, Dec Average, Korea, Democratic People's Republic of, PRK
10.7533, 1971, Jan Average, Korea, Democratic People's Republic of, PRK
23.5476, 1971, Feb Average, Korea, Democratic People's Republic of, PRK
31.222, 1971, Mar Average, Korea, Democratic People's Republic of, PRK
28.0698, 1971, Apr Average, Korea, Democratic People's Republic of, PRK
86.4475, 1971, May Average, Korea, Democratic People's Republic of, PRK
223.678, 1971, Jun Average, Korea, Democratic People's Republic of, PRK
284.518, 1971, Jul Average, Korea, Democratic People's Republic of, PRK
207.038, 1971, Aug Average, Korea, Democratic People's Republic of, PRK
180.507, 1971, Sep Average, Korea, Democratic People's Republic of, PRK
36.8162, 1971, Oct Average, Korea, Democratic People's Republic of, PRK
10.4011, 1971, Nov Average, Korea, Democratic People's Republic of, PRK
14.497, 1971, Dec Average, Korea, Democratic People's Republic of, PRK
34.6247, 1972, Jan Average, Korea, Democratic People's Republic of, PRK
20.658, 1972, Feb Average, Korea, Democratic People's Republic of, PRK
28.2237, 1972, Mar Average, Korea, Democratic People's Republic of, PRK
45.262, 1972, Apr Average, Korea, Democratic People's Republic of, PRK
69.4583, 1972, May Average, Korea, Democratic People's Republic of, PRK
89.3063, 1972, Jun Average, Korea, Democratic People's Republic of, PRK
186.03, 1972, Jul Average, Korea, Democratic People's Republic of, PRK
433.72, 1972, Aug Average, Korea, Democratic People's Republic of, PRK
128.106, 1972, Sep Average, Korea, Democratic People's Republic of, PRK
97.6931, 1972, Oct Average, Korea, Democratic People's Republic of, PRK
62.497, 1972, Nov Average, Korea, Democratic People's Republic of, PRK
8.68552, 1972, Dec Average, Korea, Democratic People's Republic of, PRK
12.7557, 1973, Jan Average, Korea, Democratic People's Republic of, PRK
13.4519, 1973, Feb Average, Korea, Democratic People's Republic of, PRK
27.5729, 1973, Mar Average, Korea, Democratic People's Republic of, PRK
70.287, 1973, Apr Average, Korea, Democratic People's Republic of, PRK
157.417, 1973, May Average, Korea, Democratic People's Republic of, PRK
109.224, 1973, Jun Average, Korea, Democratic People's Republic of, PRK
144.407, 1973, Jul Average, Korea, Democratic People's Republic of, PRK
294.739, 1973, Aug Average, Korea, Democratic People's Republic of, PRK
124.6, 1973, Sep Average, Korea, Democratic People's Republic of, PRK
48.4829, 1973, Oct Average, Korea, Democratic People's Republic of, PRK
26.5513, 1973, Nov Average, Korea, Democratic People's Republic of, PRK
5.74366, 1973, Dec Average, Korea, Democratic People's Republic of, PRK
5.47488, 1974, Jan Average, Korea, Democratic People's Republic of, PRK
10.7607, 1974, Feb Average, Korea, Democratic People's Republic of, PRK
28.6471, 1974, Mar Average, Korea, Democratic People's Republic of, PRK
79.0271, 1974, Apr Average, Korea, Democratic People's Republic of, PRK
147.499, 1974, May Average, Korea, Democratic People's Republic of, PRK
135.118, 1974, Jun Average, Korea, Democratic People's Republic of, PRK
123.955, 1974, Jul Average, Korea, Democratic People's Republic of, PRK
248.423, 1974, Aug Average, Korea, Democratic People's Republic of, PRK
101.079, 1974, Sep Average, Korea, Democratic People's Republic of, PRK
60.2576, 1974, Oct Average, Korea, Democratic People's Republic of, PRK
13.7099, 1974, Nov Average, Korea, Democratic People's Republic of, PRK
6.50153, 1974, Dec Average, Korea, Democratic People's Republic of, PRK
5.72652, 1975, Jan Average, Korea, Democratic People's Republic of, PRK
8.95824, 1975, Feb Average, Korea, Democratic People's Republic of, PRK
33.7612, 1975, Mar Average, Korea, Democratic People's Republic of, PRK
49.2426, 1975, Apr Average, Korea, Democratic People's Republic of, PRK
88.8653, 1975, May Average, Korea, Democratic People's Republic of, PRK
103.375, 1975, Jun Average, Korea, Democratic People's Republic of, PRK
311.737, 1975, Jul Average, Korea, Democratic People's Republic of, PRK
179.52, 1975, Aug Average, Korea, Democratic People's Republic of, PRK
173.797, 1975, Sep Average, Korea, Democratic People's Republic of, PRK
45.5175, 1975, Oct Average, Korea, Democratic People's Republic of, PRK
16.9856, 1975, Nov Average, Korea, Democratic People's Republic of, PRK
14.3034, 1975, Dec Average, Korea, Democratic People's Republic of, PRK
5.64162, 1976, Jan Average, Korea, Democratic People's Republic of, PRK
37.0782, 1976, Feb Average, Korea, Democratic People's Republic of, PRK
19.5473, 1976, Mar Average, Korea, Democratic People's Republic of, PRK
37.7341, 1976, Apr Average, Korea, Democratic People's Republic of, PRK
51.7824, 1976, May Average, Korea, Democratic People's Republic of, PRK
117.339, 1976, Jun Average, Korea, Democratic People's Republic of, PRK
156.602, 1976, Jul Average, Korea, Democratic People's Republic of, PRK
264.21, 1976, Aug Average, Korea, Democratic People's Republic of, PRK
115.573, 1976, Sep Average, Korea, Democratic People's Republic of, PRK
80.5562, 1976, Oct Average, Korea, Democratic People's Republic of, PRK
44.9322, 1976, Nov Average, Korea, Democratic People's Republic of, PRK
16.3514, 1976, Dec Average, Korea, Democratic People's Republic of, PRK
4.45573, 1977, Jan Average, Korea, Democratic People's Republic of, PRK
5.24783, 1977, Feb Average, Korea, Democratic People's Republic of, PRK
12.8963, 1977, Mar Average, Korea, Democratic People's Republic of, PRK
89.6665, 1977, Apr Average, Korea, Democratic People's Republic of, PRK
66.6707, 1977, May Average, Korea, Democratic People's Republic of, PRK
96.274, 1977, Jun Average, Korea, Democratic People's Republic of, PRK
167.063, 1977, Jul Average, Korea, Democratic People's Republic of, PRK
161.419, 1977, Aug Average, Korea, Democratic People's Republic of, PRK
75.9315, 1977, Sep Average, Korea, Democratic People's Republic of, PRK
40.6216, 1977, Oct Average, Korea, Democratic People's Republic of, PRK
46.5114, 1977, Nov Average, Korea, Democratic People's Republic of, PRK
21.6095, 1977, Dec Average, Korea, Democratic People's Republic of, PRK
11.893, 1978, Jan Average, Korea, Democratic People's Republic of, PRK
21.6915, 1978, Feb Average, Korea, Democratic People's Republic of, PRK
25.7408, 1978, Mar Average, Korea, Democratic People's Republic of, PRK
46.4392, 1978, Apr Average, Korea, Democratic People's Republic of, PRK
33.3279, 1978, May Average, Korea, Democratic People's Republic of, PRK
200.42, 1978, Jun Average, Korea, Democratic People's Republic of, PRK
236.671, 1978, Jul Average, Korea, Democratic People's Republic of, PRK
292.874, 1978, Aug Average, Korea, Democratic People's Republic of, PRK
88.4765, 1978, Sep Average, Korea, Democratic People's Republic of, PRK
38.0295, 1978, Oct Average, Korea, Democratic People's Republic of, PRK
11.1126, 1978, Nov Average, Korea, Democratic People's Republic of, PRK
22.9982, 1978, Dec Average, Korea, Democratic People's Republic of, PRK
26.1808, 1979, Jan Average, Korea, Democratic People's Republic of, PRK
27.2775, 1979, Feb Average, Korea, Democratic People's Republic of, PRK
50.5464, 1979, Mar Average, Korea, Democratic People's Republic of, PRK
121.673, 1979, Apr Average, Korea, Democratic People's Republic of, PRK
82.7671, 1979, May Average, Korea, Democratic People's Republic of, PRK
203.655, 1979, Jun Average, Korea, Democratic People's Republic of, PRK
245.906, 1979, Jul Average, Korea, Democratic People's Republic of, PRK
241.939, 1979, Aug Average, Korea, Democratic People's Republic of, PRK
69.0944, 1979, Sep Average, Korea, Democratic People's Republic of, PRK
37.3539, 1979, Oct Average, Korea, Democratic People's Republic of, PRK
20.1297, 1979, Nov Average, Korea, Democratic People's Republic of, PRK
22.1693, 1979, Dec Average, Korea, Democratic People's Republic of, PRK
15.6646, 1980, Jan Average, Korea, Democratic People's Republic of, PRK
7.68835, 1980, Feb Average, Korea, Democratic People's Republic of, PRK
20.3729, 1980, Mar Average, Korea, Democratic People's Republic of, PRK
87.4047, 1980, Apr Average, Korea, Democratic People's Republic of, PRK
55.5747, 1980, May Average, Korea, Democratic People's Republic of, PRK
146.364, 1980, Jun Average, Korea, Democratic People's Republic of, PRK
216.863, 1980, Jul Average, Korea, Democratic People's Republic of, PRK
168.675, 1980, Aug Average, Korea, Democratic People's Republic of, PRK
62.4964, 1980, Sep Average, Korea, Democratic People's Republic of, PRK
68.7701, 1980, Oct Average, Korea, Democratic People's Republic of, PRK
23.4495, 1980, Nov Average, Korea, Democratic People's Republic of, PRK
28.3863, 1980, Dec Average, Korea, Democratic People's Republic of, PRK
13.23, 1981, Jan Average, Korea, Democratic People's Republic of, PRK
16.5495, 1981, Feb Average, Korea, Democratic People's Republic of, PRK
57.2429, 1981, Mar Average, Korea, Democratic People's Republic of, PRK
44.1949, 1981, Apr Average, Korea, Democratic People's Republic of, PRK
126.816, 1981, May Average, Korea, Democratic People's Republic of, PRK
136.303, 1981, Jun Average, Korea, Democratic People's Republic of, PRK
281.344, 1981, Jul Average, Korea, Democratic People's Republic of, PRK
163.553, 1981, Aug Average, Korea, Democratic People's Republic of, PRK
97.4903, 1981, Sep Average, Korea, Democratic People's Republic of, PRK
67.8502, 1981, Oct Average, Korea, Democratic People's Republic of, PRK
21.8666, 1981, Nov Average, Korea, Democratic People's Republic of, PRK
10.1001, 1981, Dec Average, Korea, Democratic People's Republic of, PRK
12.1996, 1982, Jan Average, Korea, Democratic People's Republic of, PRK
5.27152, 1982, Feb Average, Korea, Democratic People's Republic of, PRK
26.5988, 1982, Mar Average, Korea, Democratic People's Republic of, PRK
20.1263, 1982, Apr Average, Korea, Democratic People's Republic of, PRK
162.817, 1982, May Average, Korea, Democratic People's Republic of, PRK
74.0076, 1982, Jun Average, Korea, Democratic People's Republic of, PRK
150.762, 1982, Jul Average, Korea, Democratic People's Republic of, PRK
313.727, 1982, Aug Average, Korea, Democratic People's Republic of, PRK
33.0548, 1982, Sep Average, Korea, Democratic People's Republic of, PRK
55.4576, 1982, Oct Average, Korea, Democratic People's Republic of, PRK
67.7547, 1982, Nov Average, Korea, Democratic People's Republic of, PRK
19.2338, 1982, Dec Average, Korea, Democratic People's Republic of, PRK
12.0617, 1983, Jan Average, Korea, Democratic People's Republic of, PRK
20.3905, 1983, Feb Average, Korea, Democratic People's Republic of, PRK
37.676, 1983, Mar Average, Korea, Democratic People's Republic of, PRK
78.4833, 1983, Apr Average, Korea, Democratic People's Republic of, PRK
78.8008, 1983, May Average, Korea, Democratic People's Republic of, PRK
159.553, 1983, Jun Average, Korea, Democratic People's Republic of, PRK
294.096, 1983, Jul Average, Korea, Democratic People's Republic of, PRK
163.595, 1983, Aug Average, Korea, Democratic People's Republic of, PRK
191.61, 1983, Sep Average, Korea, Democratic People's Republic of, PRK
41.4635, 1983, Oct Average, Korea, Democratic People's Republic of, PRK
14.0688, 1983, Nov Average, Korea, Democratic People's Republic of, PRK
4.33578, 1983, Dec Average, Korea, Democratic People's Republic of, PRK
6.85632, 1984, Jan Average, Korea, Democratic People's Republic of, PRK
17.5731, 1984, Feb Average, Korea, Democratic People's Republic of, PRK
27.8198, 1984, Mar Average, Korea, Democratic People's Republic of, PRK
77.3933, 1984, Apr Average, Korea, Democratic People's Republic of, PRK
57.8125, 1984, May Average, Korea, Democratic People's Republic of, PRK
155.693, 1984, Jun Average, Korea, Democratic People's Republic of, PRK
213.864, 1984, Jul Average, Korea, Democratic People's Republic of, PRK
232.803, 1984, Aug Average, Korea, Democratic People's Republic of, PRK
127.14, 1984, Sep Average, Korea, Democratic People's Republic of, PRK
67.9422, 1984, Oct Average, Korea, Democratic People's Republic of, PRK
30.5883, 1984, Nov Average, Korea, Democratic People's Republic of, PRK
17.9744, 1984, Dec Average, Korea, Democratic People's Republic of, PRK
17.2957, 1985, Jan Average, Korea, Democratic People's Republic of, PRK
24.3109, 1985, Feb Average, Korea, Democratic People's Republic of, PRK
32.0278, 1985, Mar Average, Korea, Democratic People's Republic of, PRK
81.2241, 1985, Apr Average, Korea, Democratic People's Republic of, PRK
89.1911, 1985, May Average, Korea, Democratic People's Republic of, PRK
97.1367, 1985, Jun Average, Korea, Democratic People's Republic of, PRK
251.703, 1985, Jul Average, Korea, Democratic People's Republic of, PRK
284.598, 1985, Aug Average, Korea, Democratic People's Republic of, PRK
137.182, 1985, Sep Average, Korea, Democratic People's Republic of, PRK
62.0796, 1985, Oct Average, Korea, Democratic People's Republic of, PRK
42.725, 1985, Nov Average, Korea, Democratic People's Republic of, PRK
15.7125, 1985, Dec Average, Korea, Democratic People's Republic of, PRK
11.3252, 1986, Jan Average, Korea, Democratic People's Republic of, PRK
9.87527, 1986, Feb Average, Korea, Democratic People's Republic of, PRK
29.7621, 1986, Mar Average, Korea, Democratic People's Republic of, PRK
38.4208, 1986, Apr Average, Korea, Democratic People's Republic of, PRK
87.9308, 1986, May Average, Korea, Democratic People's Republic of, PRK
186.275, 1986, Jun Average, Korea, Democratic People's Republic of, PRK
277.739, 1986, Jul Average, Korea, Democratic People's Republic of, PRK
341.293, 1986, Aug Average, Korea, Democratic People's Republic of, PRK
110.797, 1986, Sep Average, Korea, Democratic People's Republic of, PRK
60.3691, 1986, Oct Average, Korea, Democratic People's Republic of, PRK
23.4529, 1986, Nov Average, Korea, Democratic People's Republic of, PRK
17.0659, 1986, Dec Average, Korea, Democratic People's Republic of, PRK
28.1793, 1987, Jan Average, Korea, Democratic People's Republic of, PRK
15.9633, 1987, Feb Average, Korea, Democratic People's Republic of, PRK
34.3574, 1987, Mar Average, Korea, Democratic People's Republic of, PRK
76.9388, 1987, Apr Average, Korea, Democratic People's Republic of, PRK
50.717, 1987, May Average, Korea, Democratic People's Republic of, PRK
137.597, 1987, Jun Average, Korea, Democratic People's Republic of, PRK
300.103, 1987, Jul Average, Korea, Democratic People's Republic of, PRK
300.358, 1987, Aug Average, Korea, Democratic People's Republic of, PRK
113.382, 1987, Sep Average, Korea, Democratic People's Republic of, PRK
42.9763, 1987, Oct Average, Korea, Democratic People's Republic of, PRK
55.4995, 1987, Nov Average, Korea, Democratic People's Republic of, PRK
5.43066, 1987, Dec Average, Korea, Democratic People's Republic of, PRK
6.07122, 1988, Jan Average, Korea, Democratic People's Republic of, PRK
7.36277, 1988, Feb Average, Korea, Democratic People's Republic of, PRK
11.4603, 1988, Mar Average, Korea, Democratic People's Republic of, PRK
63.101, 1988, Apr Average, Korea, Democratic People's Republic of, PRK
59.3712, 1988, May Average, Korea, Democratic People's Republic of, PRK
120.16, 1988, Jun Average, Korea, Democratic People's Republic of, PRK
259.581, 1988, Jul Average, Korea, Democratic People's Republic of, PRK
173.362, 1988, Aug Average, Korea, Democratic People's Republic of, PRK
91.1002, 1988, Sep Average, Korea, Democratic People's Republic of, PRK
32.0245, 1988, Oct Average, Korea, Democratic People's Republic of, PRK
12.0834, 1988, Nov Average, Korea, Democratic People's Republic of, PRK
9.37898, 1988, Dec Average, Korea, Democratic People's Republic of, PRK
18.428, 1989, Jan Average, Korea, Democratic People's Republic of, PRK
12.416, 1989, Feb Average, Korea, Democratic People's Republic of, PRK
54.5064, 1989, Mar Average, Korea, Democratic People's Republic of, PRK
30.4683, 1989, Apr Average, Korea, Democratic People's Republic of, PRK
62.8652, 1989, May Average, Korea, Democratic People's Republic of, PRK
123.821, 1989, Jun Average, Korea, Democratic People's Republic of, PRK
268.403, 1989, Jul Average, Korea, Democratic People's Republic of, PRK
143.174, 1989, Aug Average, Korea, Democratic People's Republic of, PRK
109.797, 1989, Sep Average, Korea, Democratic People's Republic of, PRK
60.0968, 1989, Oct Average, Korea, Democratic People's Republic of, PRK
70.3151, 1989, Nov Average, Korea, Democratic People's Republic of, PRK
8.98467, 1989, Dec Average, Korea, Democratic People's Republic of, PRK
20.2897, 1990, Jan Average, Korea, Democratic People's Republic of, PRK
43.0664, 1990, Feb Average, Korea, Democratic People's Republic of, PRK
43.5891, 1990, Mar Average, Korea, Democratic People's Republic of, PRK
84.1865, 1990, Apr Average, Korea, Democratic People's Republic of, PRK
112.241, 1990, May Average, Korea, Democratic People's Republic of, PRK
250.428, 1990, Jun Average, Korea, Democratic People's Republic of, PRK
297.398, 1990, Jul Average, Korea, Democratic People's Republic of, PRK
198.758, 1990, Aug Average, Korea, Democratic People's Republic of, PRK
267.539, 1990, Sep Average, Korea, Democratic People's Republic of, PRK
23.7716, 1990, Oct Average, Korea, Democratic People's Republic of, PRK
46.2312, 1990, Nov Average, Korea, Democratic People's Republic of, PRK
20.0204, 1990, Dec Average, Korea, Democratic People's Republic of, PRK
7.6721, 1991, Jan Average, Korea, Democratic People's Republic of, PRK
13.2964, 1991, Feb Average, Korea, Democratic People's Republic of, PRK
36.9868, 1991, Mar Average, Korea, Democratic People's Republic of, PRK
36.9938, 1991, Apr Average, Korea, Democratic People's Republic of, PRK
73.0663, 1991, May Average, Korea, Democratic People's Republic of, PRK
139.871, 1991, Jun Average, Korea, Democratic People's Republic of, PRK
334.299, 1991, Jul Average, Korea, Democratic People's Republic of, PRK
55.946, 1991, Aug Average, Korea, Democratic People's Republic of, PRK
95.7396, 1991, Sep Average, Korea, Democratic People's Republic of, PRK
75.9141, 1991, Oct Average, Korea, Democratic People's Republic of, PRK
21.5149, 1991, Nov Average, Korea, Democratic People's Republic of, PRK
23.9261, 1991, Dec Average, Korea, Democratic People's Republic of, PRK
14.4679, 1992, Jan Average, Korea, Democratic People's Republic of, PRK
16.6985, 1992, Feb Average, Korea, Democratic People's Republic of, PRK
11.0745, 1992, Mar Average, Korea, Democratic People's Republic of, PRK
56.5972, 1992, Apr Average, Korea, Democratic People's Republic of, PRK
95.4607, 1992, May Average, Korea, Democratic People's Republic of, PRK
156.994, 1992, Jun Average, Korea, Democratic People's Republic of, PRK
200.872, 1992, Jul Average, Korea, Democratic People's Republic of, PRK
136.033, 1992, Aug Average, Korea, Democratic People's Republic of, PRK
221.347, 1992, Sep Average, Korea, Democratic People's Republic of, PRK
54.3939, 1992, Oct Average, Korea, Democratic People's Republic of, PRK
47.7715, 1992, Nov Average, Korea, Democratic People's Republic of, PRK
32.7691, 1992, Dec Average, Korea, Democratic People's Republic of, PRK
7.01129, 1993, Jan Average, Korea, Democratic People's Republic of, PRK
23.1434, 1993, Feb Average, Korea, Democratic People's Republic of, PRK
12.9532, 1993, Mar Average, Korea, Democratic People's Republic of, PRK
55.6076, 1993, Apr Average, Korea, Democratic People's Republic of, PRK
81.6769, 1993, May Average, Korea, Democratic People's Republic of, PRK
223.787, 1993, Jun Average, Korea, Democratic People's Republic of, PRK
169.25, 1993, Jul Average, Korea, Democratic People's Republic of, PRK
164.005, 1993, Aug Average, Korea, Democratic People's Republic of, PRK
81.7253, 1993, Sep Average, Korea, Democratic People's Republic of, PRK
29.6102, 1993, Oct Average, Korea, Democratic People's Republic of, PRK
61.4859, 1993, Nov Average, Korea, Democratic People's Republic of, PRK
18.6032, 1993, Dec Average, Korea, Democratic People's Republic of, PRK
12.9645, 1994, Jan Average, Korea, Democratic People's Republic of, PRK
8.32028, 1994, Feb Average, Korea, Democratic People's Republic of, PRK
25.5406, 1994, Mar Average, Korea, Democratic People's Republic of, PRK
43.4479, 1994, Apr Average, Korea, Democratic People's Republic of, PRK
158.569, 1994, May Average, Korea, Democratic People's Republic of, PRK
88.0016, 1994, Jun Average, Korea, Democratic People's Republic of, PRK
204.859, 1994, Jul Average, Korea, Democratic People's Republic of, PRK
268.758, 1994, Aug Average, Korea, Democratic People's Republic of, PRK
101.492, 1994, Sep Average, Korea, Democratic People's Republic of, PRK
80.2833, 1994, Oct Average, Korea, Democratic People's Republic of, PRK
41.9035, 1994, Nov Average, Korea, Democratic People's Republic of, PRK
10.9946, 1994, Dec Average, Korea, Democratic People's Republic of, PRK
5.88239, 1995, Jan Average, Korea, Democratic People's Republic of, PRK
18.6803, 1995, Feb Average, Korea, Democratic People's Republic of, PRK
28.8815, 1995, Mar Average, Korea, Democratic People's Republic of, PRK
34.6273, 1995, Apr Average, Korea, Democratic People's Republic of, PRK
118.821, 1995, May Average, Korea, Democratic People's Republic of, PRK
163.296, 1995, Jun Average, Korea, Democratic People's Republic of, PRK
283.706, 1995, Jul Average, Korea, Democratic People's Republic of, PRK
421.885, 1995, Aug Average, Korea, Democratic People's Republic of, PRK
51.4871, 1995, Sep Average, Korea, Democratic People's Republic of, PRK
61.2423, 1995, Oct Average, Korea, Democratic People's Republic of, PRK
23.5446, 1995, Nov Average, Korea, Democratic People's Republic of, PRK
2.83087, 1995, Dec Average, Korea, Democratic People's Republic of, PRK
6.34343, 1996, Jan Average, Korea, Democratic People's Republic of, PRK
5.04234, 1996, Feb Average, Korea, Democratic People's Republic of, PRK
47.2313, 1996, Mar Average, Korea, Democratic People's Republic of, PRK
33.0337, 1996, Apr Average, Korea, Democratic People's Republic of, PRK
58.1808, 1996, May Average, Korea, Democratic People's Republic of, PRK
197.595, 1996, Jun Average, Korea, Democratic People's Republic of, PRK
351.31, 1996, Jul Average, Korea, Democratic People's Republic of, PRK
177.646, 1996, Aug Average, Korea, Democratic People's Republic of, PRK
59.3209, 1996, Sep Average, Korea, Democratic People's Republic of, PRK
74.1174, 1996, Oct Average, Korea, Democratic People's Republic of, PRK
21.2394, 1996, Nov Average, Korea, Democratic People's Republic of, PRK
5.01359, 1996, Dec Average, Korea, Democratic People's Republic of, PRK
14.6025, 1997, Jan Average, Korea, Democratic People's Republic of, PRK
17.606, 1997, Feb Average, Korea, Democratic People's Republic of, PRK
27.4158, 1997, Mar Average, Korea, Democratic People's Republic of, PRK
22.6253, 1997, Apr Average, Korea, Democratic People's Republic of, PRK
208.302, 1997, May Average, Korea, Democratic People's Republic of, PRK
83.8802, 1997, Jun Average, Korea, Democratic People's Republic of, PRK
157.843, 1997, Jul Average, Korea, Democratic People's Republic of, PRK
178.303, 1997, Aug Average, Korea, Democratic People's Republic of, PRK
53.8229, 1997, Sep Average, Korea, Democratic People's Republic of, PRK
43.3983, 1997, Oct Average, Korea, Democratic People's Republic of, PRK
41.2789, 1997, Nov Average, Korea, Democratic People's Republic of, PRK
21.5855, 1997, Dec Average, Korea, Democratic People's Republic of, PRK
10.1576, 1998, Jan Average, Korea, Democratic People's Republic of, PRK
20.6953, 1998, Feb Average, Korea, Democratic People's Republic of, PRK
30.6352, 1998, Mar Average, Korea, Democratic People's Republic of, PRK
64.8807, 1998, Apr Average, Korea, Democratic People's Republic of, PRK
116.389, 1998, May Average, Korea, Democratic People's Republic of, PRK
143.271, 1998, Jun Average, Korea, Democratic People's Republic of, PRK
292.853, 1998, Jul Average, Korea, Democratic People's Republic of, PRK
312.853, 1998, Aug Average, Korea, Democratic People's Republic of, PRK
113.343, 1998, Sep Average, Korea, Democratic People's Republic of, PRK
37.2528, 1998, Oct Average, Korea, Democratic People's Republic of, PRK
41.7626, 1998, Nov Average, Korea, Democratic People's Republic of, PRK
13.368, 1998, Dec Average, Korea, Democratic People's Republic of, PRK
8.36356, 1999, Jan Average, Korea, Democratic People's Republic of, PRK
2.66158, 1999, Feb Average, Korea, Democratic People's Republic of, PRK
56.0812, 1999, Mar Average, Korea, Democratic People's Republic of, PRK
59.9673, 1999, Apr Average, Korea, Democratic People's Republic of, PRK
102.512, 1999, May Average, Korea, Democratic People's Republic of, PRK
112.415, 1999, Jun Average, Korea, Democratic People's Republic of, PRK
193.774, 1999, Jul Average, Korea, Democratic People's Republic of, PRK
261.133, 1999, Aug Average, Korea, Democratic People's Republic of, PRK
160.382, 1999, Sep Average, Korea, Democratic People's Republic of, PRK
55.8313, 1999, Oct Average, Korea, Democratic People's Republic of, PRK
23.3476, 1999, Nov Average, Korea, Democratic People's Republic of, PRK
10.233, 1999, Dec Average, Korea, Democratic People's Republic of, PRK
32.5454, 2000, Jan Average, Korea, Democratic People's Republic of, PRK
5.18211, 2000, Feb Average, Korea, Democratic People's Republic of, PRK
30.6233, 2000, Mar Average, Korea, Democratic People's Republic of, PRK
42.7664, 2000, Apr Average, Korea, Democratic People's Republic of, PRK
80.4436, 2000, May Average, Korea, Democratic People's Republic of, PRK
66.7193, 2000, Jun Average, Korea, Democratic People's Republic of, PRK
172.988, 2000, Jul Average, Korea, Democratic People's Republic of, PRK
282.131, 2000, Aug Average, Korea, Democratic People's Republic of, PRK
139.577, 2000, Sep Average, Korea, Democratic People's Republic of, PRK
30.7593, 2000, Oct Average, Korea, Democratic People's Republic of, PRK
28.0084, 2000, Nov Average, Korea, Democratic People's Republic of, PRK
20.2114, 2000, Dec Average, Korea, Democratic People's Republic of, PRK
23.7068, 2001, Jan Average, Korea, Democratic People's Republic of, PRK
12.6517, 2001, Feb Average, Korea, Democratic People's Republic of, PRK
25.6961, 2001, Mar Average, Korea, Democratic People's Republic of, PRK
8.7869, 2001, Apr Average, Korea, Democratic People's Republic of, PRK
74.5567, 2001, May Average, Korea, Democratic People's Republic of, PRK
152.121, 2001, Jun Average, Korea, Democratic People's Republic of, PRK
343.329, 2001, Jul Average, Korea, Democratic People's Republic of, PRK
152.056, 2001, Aug Average, Korea, Democratic People's Republic of, PRK
55.6824, 2001, Sep Average, Korea, Democratic People's Republic of, PRK
69.8784, 2001, Oct Average, Korea, Democratic People's Republic of, PRK
9.48248, 2001, Nov Average, Korea, Democratic People's Republic of, PRK
8.55501, 2001, Dec Average, Korea, Democratic People's Republic of, PRK
28.3586, 2002, Jan Average, Korea, Democratic People's Republic of, PRK
5.99968, 2002, Feb Average, Korea, Democratic People's Republic of, PRK
34.029, 2002, Mar Average, Korea, Democratic People's Republic of, PRK
86.6228, 2002, Apr Average, Korea, Democratic People's Republic of, PRK
43.799, 2002, May Average, Korea, Democratic People's Republic of, PRK
94.0233, 2002, Jun Average, Korea, Democratic People's Republic of, PRK
245.709, 2002, Jul Average, Korea, Democratic People's Republic of, PRK
254.071, 2002, Aug Average, Korea, Democratic People's Republic of, PRK
45.5155, 2002, Sep Average, Korea, Democratic People's Republic of, PRK
88.6223, 2002, Oct Average, Korea, Democratic People's Republic of, PRK
20.8042, 2002, Nov Average, Korea, Democratic People's Republic of, PRK
18.896, 2002, Dec Average, Korea, Democratic People's Republic of, PRK
12.0195, 2003, Jan Average, Korea, Democratic People's Republic of, PRK
13.8974, 2003, Feb Average, Korea, Democratic People's Republic of, PRK
27.5413, 2003, Mar Average, Korea, Democratic People's Republic of, PRK
101.69, 2003, Apr Average, Korea, Democratic People's Republic of, PRK
68.8176, 2003, May Average, Korea, Democratic People's Republic of, PRK
134.979, 2003, Jun Average, Korea, Democratic People's Republic of, PRK
291.568, 2003, Jul Average, Korea, Democratic People's Republic of, PRK
259.976, 2003, Aug Average, Korea, Democratic People's Republic of, PRK
131.034, 2003, Sep Average, Korea, Democratic People's Republic of, PRK
65.2753, 2003, Oct Average, Korea, Democratic People's Republic of, PRK
59.0167, 2003, Nov Average, Korea, Democratic People's Republic of, PRK
6.06835, 2003, Dec Average, Korea, Democratic People's Republic of, PRK
6.53136, 2004, Jan Average, Korea, Democratic People's Republic of, PRK
52.1471, 2004, Feb Average, Korea, Democratic People's Republic of, PRK
39.6533, 2004, Mar Average, Korea, Democratic People's Republic of, PRK
47.7167, 2004, Apr Average, Korea, Democratic People's Republic of, PRK
119.871, 2004, May Average, Korea, Democratic People's Republic of, PRK
100.682, 2004, Jun Average, Korea, Democratic People's Republic of, PRK
410.701, 2004, Jul Average, Korea, Democratic People's Republic of, PRK
142.586, 2004, Aug Average, Korea, Democratic People's Republic of, PRK
151.359, 2004, Sep Average, Korea, Democratic People's Republic of, PRK
15.3193, 2004, Oct Average, Korea, Democratic People's Republic of, PRK
57.2923, 2004, Nov Average, Korea, Democratic People's Republic of, PRK
21.9109, 2004, Dec Average, Korea, Democratic People's Republic of, PRK
7.11745, 2005, Jan Average, Korea, Democratic People's Republic of, PRK
19.2756, 2005, Feb Average, Korea, Democratic People's Republic of, PRK
